ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB44789.1,KZ679257.1,hypothetical protein,3846,4814,+,Aminotran_4,PF01063.22,2.3e-42,1.4e-46,2.7e-42,2,221,57,281,56,283,0.97
PTB44790.1,KZ679257.1,hypothetical protein,9568,10046,-,NACHT,PF05729.15,9.5e-13,2.9e-16,5.8e-12,3,117,483,617,481,665,0.79
PTB44790.1,KZ679257.1,hypothetical protein,9568,10046,-,NACHT,PF05729.15,9.5e-13,0.19,3.7e+03,142,165,1132,1156,1120,1157,0.80
PTB44790.1,KZ679257.1,hypothetical protein,9259,9484,-,NACHT,PF05729.15,9.5e-13,2.9e-16,5.8e-12,3,117,483,617,481,665,0.79
PTB44790.1,KZ679257.1,hypothetical protein,9259,9484,-,NACHT,PF05729.15,9.5e-13,0.19,3.7e+03,142,165,1132,1156,1120,1157,0.80
PTB44790.1,KZ679257.1,hypothetical protein,9143,9199,-,NACHT,PF05729.15,9.5e-13,2.9e-16,5.8e-12,3,117,483,617,481,665,0.79
PTB44790.1,KZ679257.1,hypothetical protein,9143,9199,-,NACHT,PF05729.15,9.5e-13,0.19,3.7e+03,142,165,1132,1156,1120,1157,0.80
PTB44790.1,KZ679257.1,hypothetical protein,8801,9073,-,NACHT,PF05729.15,9.5e-13,2.9e-16,5.8e-12,3,117,483,617,481,665,0.79
PTB44790.1,KZ679257.1,hypothetical protein,8801,9073,-,NACHT,PF05729.15,9.5e-13,0.19,3.7e+03,142,165,1132,1156,1120,1157,0.80
PTB44790.1,KZ679257.1,hypothetical protein,8490,8739,-,NACHT,PF05729.15,9.5e-13,2.9e-16,5.8e-12,3,117,483,617,481,665,0.79
PTB44790.1,KZ679257.1,hypothetical protein,8490,8739,-,NACHT,PF05729.15,9.5e-13,0.19,3.7e+03,142,165,1132,1156,1120,1157,0.80
PTB44790.1,KZ679257.1,hypothetical protein,5088,8425,-,NACHT,PF05729.15,9.5e-13,2.9e-16,5.8e-12,3,117,483,617,481,665,0.79
PTB44790.1,KZ679257.1,hypothetical protein,5088,8425,-,NACHT,PF05729.15,9.5e-13,0.19,3.7e+03,142,165,1132,1156,1120,1157,0.80
PTB44791.1,KZ679257.1,hypothetical protein,13940,15706,+,COesterase,PF00135.31,4e-78,3.1e-82,6e-78,4,511,35,575,32,579,0.79
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,ABC2_membrane,PF01061.27,3.1e-92,2.4e-48,9.4e-45,1,210,444,654,444,654,0.98
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,ABC2_membrane,PF01061.27,3.1e-92,1.2,4.7e+03,52,67,712,730,687,739,0.60
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,ABC2_membrane,PF01061.27,3.1e-92,1.3e-51,5.3e-48,2,208,1115,1330,1114,1332,0.98
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,ABC_tran,PF00005.30,5.7e-38,6.3e-19,2.5e-15,1,136,118,278,118,279,0.83
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,ABC_tran,PF00005.30,5.7e-38,0.00019,0.74,83,122,415,453,362,466,0.74
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,ABC_tran,PF00005.30,5.7e-38,1.7e-19,6.7e-16,1,137,815,966,815,966,0.89
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,PDR_CDR,PF06422.15,1.5e-34,4.7,1.9e+04,53,66,574,586,562,594,0.49
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,PDR_CDR,PF06422.15,1.5e-34,7.8e-35,3.1e-31,2,88,666,754,665,757,0.95
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,PDR_CDR,PF06422.15,1.5e-34,9.2e-07,0.0036,38,76,1393,1431,1386,1436,0.86
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,ABC2_membrane_7,PF19055.3,1.1e-15,1.1e-09,4.5e-06,6,100,314,413,309,446,0.70
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,ABC2_membrane_7,PF19055.3,1.1e-15,8.3e-10,3.3e-06,1,31,995,1025,995,1056,0.84
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,ABC2_membrane_7,PF19055.3,1.1e-15,0.05,2e+02,121,186,1074,1141,1058,1242,0.76
PTB44792.1,KZ679257.1,hypothetical protein,18833,20616,-,ABC_trans_N,PF14510.9,9.3e-15,5.8e-18,2.3e-14,1,81,10,95,10,95,0.76
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,ABC2_membrane,PF01061.27,3.1e-92,2.4e-48,9.4e-45,1,210,444,654,444,654,0.98
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,ABC2_membrane,PF01061.27,3.1e-92,1.2,4.7e+03,52,67,712,730,687,739,0.60
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,ABC2_membrane,PF01061.27,3.1e-92,1.3e-51,5.3e-48,2,208,1115,1330,1114,1332,0.98
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,ABC_tran,PF00005.30,5.7e-38,6.3e-19,2.5e-15,1,136,118,278,118,279,0.83
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,ABC_tran,PF00005.30,5.7e-38,0.00019,0.74,83,122,415,453,362,466,0.74
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,ABC_tran,PF00005.30,5.7e-38,1.7e-19,6.7e-16,1,137,815,966,815,966,0.89
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,PDR_CDR,PF06422.15,1.5e-34,4.7,1.9e+04,53,66,574,586,562,594,0.49
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,PDR_CDR,PF06422.15,1.5e-34,7.8e-35,3.1e-31,2,88,666,754,665,757,0.95
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,PDR_CDR,PF06422.15,1.5e-34,9.2e-07,0.0036,38,76,1393,1431,1386,1436,0.86
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,ABC2_membrane_7,PF19055.3,1.1e-15,1.1e-09,4.5e-06,6,100,314,413,309,446,0.70
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,ABC2_membrane_7,PF19055.3,1.1e-15,8.3e-10,3.3e-06,1,31,995,1025,995,1056,0.84
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,ABC2_membrane_7,PF19055.3,1.1e-15,0.05,2e+02,121,186,1074,1141,1058,1242,0.76
PTB44792.1,KZ679257.1,hypothetical protein,16239,18768,-,ABC_trans_N,PF14510.9,9.3e-15,5.8e-18,2.3e-14,1,81,10,95,10,95,0.76
PTB44795.1,KZ679257.1,hypothetical protein,25772,26809,-,ADH_zinc_N,PF00107.29,2.5e-11,2e-15,3.9e-11,2,81,171,249,170,279,0.89
PTB44799.1,KZ679257.1,hypothetical protein,34937,35179,-,Transferase,PF02458.18,2.4e-13,4.2e-10,8.3e-06,55,183,56,210,41,215,0.70
PTB44799.1,KZ679257.1,hypothetical protein,34937,35179,-,Transferase,PF02458.18,2.4e-13,7.7e-09,0.00015,245,381,290,431,269,439,0.79
PTB44799.1,KZ679257.1,hypothetical protein,33603,34868,-,Transferase,PF02458.18,2.4e-13,4.2e-10,8.3e-06,55,183,56,210,41,215,0.70
PTB44799.1,KZ679257.1,hypothetical protein,33603,34868,-,Transferase,PF02458.18,2.4e-13,7.7e-09,0.00015,245,381,290,431,269,439,0.79
PTB44801.1,KZ679257.1,hypothetical protein,41251,41325,+,DJ-1_PfpI,PF01965.27,1.2e-15,8.8e-20,1.7e-15,58,161,95,224,45,228,0.78
PTB44801.1,KZ679257.1,hypothetical protein,41384,41996,+,DJ-1_PfpI,PF01965.27,1.2e-15,8.8e-20,1.7e-15,58,161,95,224,45,228,0.78
PTB44801.1,KZ679257.1,hypothetical protein,42055,42071,+,DJ-1_PfpI,PF01965.27,1.2e-15,8.8e-20,1.7e-15,58,161,95,224,45,228,0.78
PTB44803.1,KZ679257.1,hypothetical protein,45938,47125,-,DUF6579,PF20219.1,6.8e-14,5.6e-18,1.1e-13,4,148,122,273,119,285,0.86
PTB44804.1,KZ679257.1,hypothetical protein,48153,48809,+,Fungal_trans_2,PF11951.11,9.4e-13,6.8e-17,1.3e-12,44,339,114,431,65,440,0.84
PTB44804.1,KZ679257.1,hypothetical protein,48876,49610,+,Fungal_trans_2,PF11951.11,9.4e-13,6.8e-17,1.3e-12,44,339,114,431,65,440,0.84
PTB44807.1,KZ679257.1,hypothetical protein,58203,58687,+,FMO-like,PF00743.22,1.6e-19,1.3e-22,8.5e-19,6,215,8,204,5,212,0.83
PTB44807.1,KZ679257.1,hypothetical protein,58203,58687,+,FMO-like,PF00743.22,1.6e-19,0.047,3.1e+02,317,331,363,377,346,385,0.78
PTB44807.1,KZ679257.1,hypothetical protein,58203,58687,+,Pyr_redox_3,PF13738.9,1.6e-18,1e-20,6.6e-17,1,223,7,229,7,263,0.75
PTB44807.1,KZ679257.1,hypothetical protein,58203,58687,+,Pyr_redox_3,PF13738.9,1.6e-18,0.0065,43,200,269,313,378,282,422,0.68
PTB44807.1,KZ679257.1,hypothetical protein,58203,58687,+,Pyr_redox_2,PF07992.17,5.3e-14,4.6e-16,3e-12,2,169,5,195,4,227,0.70
PTB44807.1,KZ679257.1,hypothetical protein,58203,58687,+,Pyr_redox_2,PF07992.17,5.3e-14,0.0044,29,67,111,332,378,233,424,0.72
PTB44807.1,KZ679257.1,hypothetical protein,58741,59863,+,FMO-like,PF00743.22,1.6e-19,1.3e-22,8.5e-19,6,215,8,204,5,212,0.83
PTB44807.1,KZ679257.1,hypothetical protein,58741,59863,+,FMO-like,PF00743.22,1.6e-19,0.047,3.1e+02,317,331,363,377,346,385,0.78
PTB44807.1,KZ679257.1,hypothetical protein,58741,59863,+,Pyr_redox_3,PF13738.9,1.6e-18,1e-20,6.6e-17,1,223,7,229,7,263,0.75
PTB44807.1,KZ679257.1,hypothetical protein,58741,59863,+,Pyr_redox_3,PF13738.9,1.6e-18,0.0065,43,200,269,313,378,282,422,0.68
PTB44807.1,KZ679257.1,hypothetical protein,58741,59863,+,Pyr_redox_2,PF07992.17,5.3e-14,4.6e-16,3e-12,2,169,5,195,4,227,0.70
PTB44807.1,KZ679257.1,hypothetical protein,58741,59863,+,Pyr_redox_2,PF07992.17,5.3e-14,0.0044,29,67,111,332,378,233,424,0.72
PTB44808.1,KZ679257.1,hypothetical protein,62560,62670,-,COesterase,PF00135.31,1.7e-68,2.8e-72,2.7e-68,20,515,46,559,40,559,0.82
PTB44808.1,KZ679257.1,hypothetical protein,62560,62670,-,BD-FAE,PF20434.1,5.5e-11,1.3e-14,1.3e-10,13,205,170,382,162,390,0.68
PTB44808.1,KZ679257.1,hypothetical protein,62080,62493,-,COesterase,PF00135.31,1.7e-68,2.8e-72,2.7e-68,20,515,46,559,40,559,0.82
PTB44808.1,KZ679257.1,hypothetical protein,62080,62493,-,BD-FAE,PF20434.1,5.5e-11,1.3e-14,1.3e-10,13,205,170,382,162,390,0.68
PTB44808.1,KZ679257.1,hypothetical protein,61113,62004,-,COesterase,PF00135.31,1.7e-68,2.8e-72,2.7e-68,20,515,46,559,40,559,0.82
PTB44808.1,KZ679257.1,hypothetical protein,61113,62004,-,BD-FAE,PF20434.1,5.5e-11,1.3e-14,1.3e-10,13,205,170,382,162,390,0.68
PTB44808.1,KZ679257.1,hypothetical protein,60733,61010,-,COesterase,PF00135.31,1.7e-68,2.8e-72,2.7e-68,20,515,46,559,40,559,0.82
PTB44808.1,KZ679257.1,hypothetical protein,60733,61010,-,BD-FAE,PF20434.1,5.5e-11,1.3e-14,1.3e-10,13,205,170,382,162,390,0.68
PTB44813.1,KZ679257.1,hypothetical protein,72515,72866,-,Hydrophobin_2,PF06766.14,6.9e-28,5.6e-32,1.1e-27,1,64,92,155,92,156,0.99
