ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB45914.1,KZ679256.1,hypothetical protein,13482,13718,-,MFS_1,PF07690.19,4.8e-30,2.4e-34,4.8e-30,2,353,54,419,53,419,0.85
PTB45914.1,KZ679256.1,hypothetical protein,13482,13718,-,MFS_1,PF07690.19,4.8e-30,0.11,2.1e+03,95,113,439,457,433,470,0.46
PTB45914.1,KZ679256.1,hypothetical protein,12367,13422,-,MFS_1,PF07690.19,4.8e-30,2.4e-34,4.8e-30,2,353,54,419,53,419,0.85
PTB45914.1,KZ679256.1,hypothetical protein,12367,13422,-,MFS_1,PF07690.19,4.8e-30,0.11,2.1e+03,95,113,439,457,433,470,0.46
PTB45914.1,KZ679256.1,hypothetical protein,12099,12305,-,MFS_1,PF07690.19,4.8e-30,2.4e-34,4.8e-30,2,353,54,419,53,419,0.85
PTB45914.1,KZ679256.1,hypothetical protein,12099,12305,-,MFS_1,PF07690.19,4.8e-30,0.11,2.1e+03,95,113,439,457,433,470,0.46
PTB45916.1,KZ679256.1,hypothetical protein,16369,16686,+,Amidase,PF01425.24,2.8e-94,2e-98,4e-94,1,445,91,536,91,537,0.85
PTB45916.1,KZ679256.1,hypothetical protein,16741,18069,+,Amidase,PF01425.24,2.8e-94,2e-98,4e-94,1,445,91,536,91,537,0.85
PTB45919.1,KZ679256.1,hypothetical protein,24662,25707,+,HET,PF06985.14,5e-36,1.1e-39,2.1e-35,1,146,101,250,101,250,0.90
PTB45919.1,KZ679256.1,hypothetical protein,24662,25707,+,HET,PF06985.14,5e-36,0.066,1.3e+03,46,61,575,590,532,594,0.86
PTB45919.1,KZ679256.1,hypothetical protein,25755,26526,+,HET,PF06985.14,5e-36,1.1e-39,2.1e-35,1,146,101,250,101,250,0.90
PTB45919.1,KZ679256.1,hypothetical protein,25755,26526,+,HET,PF06985.14,5e-36,0.066,1.3e+03,46,61,575,590,532,594,0.86
PTB45919.1,KZ679256.1,hypothetical protein,26560,26724,+,HET,PF06985.14,5e-36,1.1e-39,2.1e-35,1,146,101,250,101,250,0.90
PTB45919.1,KZ679256.1,hypothetical protein,26560,26724,+,HET,PF06985.14,5e-36,0.066,1.3e+03,46,61,575,590,532,594,0.86
PTB45920.1,KZ679256.1,hypothetical protein,27893,28018,-,Bac_rhodopsin,PF01036.21,1.3e-17,8.3e-22,1.6e-17,6,217,30,241,26,247,0.89
PTB45920.1,KZ679256.1,hypothetical protein,27076,27813,-,Bac_rhodopsin,PF01036.21,1.3e-17,8.3e-22,1.6e-17,6,217,30,241,26,247,0.89
PTB45922.1,KZ679256.1,glycoside hydrolase family 93 protein,32371,33065,+,BNR_2,PF13088.9,2.5e-12,6.2e-13,1.2e-08,76,256,67,267,42,281,0.76
PTB45922.1,KZ679256.1,glycoside hydrolase family 93 protein,32371,33065,+,BNR_2,PF13088.9,2.5e-12,1.2e-07,0.0024,22,95,247,323,229,346,0.81
PTB45922.1,KZ679256.1,glycoside hydrolase family 93 protein,33133,33529,+,BNR_2,PF13088.9,2.5e-12,6.2e-13,1.2e-08,76,256,67,267,42,281,0.76
PTB45922.1,KZ679256.1,glycoside hydrolase family 93 protein,33133,33529,+,BNR_2,PF13088.9,2.5e-12,1.2e-07,0.0024,22,95,247,323,229,346,0.81
PTB45923.1,KZ679256.1,hypothetical protein,35188,35358,-,MFS_1,PF07690.19,2.9e-39,2e-42,2e-38,1,352,56,453,56,454,0.90
PTB45923.1,KZ679256.1,hypothetical protein,35188,35358,-,MFS_1,PF07690.19,2.9e-39,0.086,8.5e+02,148,172,515,537,507,552,0.57
PTB45923.1,KZ679256.1,hypothetical protein,35188,35358,-,TRI12,PF06609.16,6.2e-13,6.3e-17,6.2e-13,60,319,67,318,42,340,0.82
PTB45923.1,KZ679256.1,hypothetical protein,35188,35358,-,TRI12,PF06609.16,6.2e-13,0.099,9.7e+02,231,256,369,394,346,420,0.67
PTB45923.1,KZ679256.1,hypothetical protein,35188,35358,-,TRI12,PF06609.16,6.2e-13,0.013,1.3e+02,514,545,424,455,416,466,0.88
PTB45923.1,KZ679256.1,hypothetical protein,35188,35358,-,TRI12,PF06609.16,6.2e-13,0.19,1.9e+03,486,551,472,536,462,541,0.65
PTB45923.1,KZ679256.1,hypothetical protein,33630,35126,-,MFS_1,PF07690.19,2.9e-39,2e-42,2e-38,1,352,56,453,56,454,0.90
PTB45923.1,KZ679256.1,hypothetical protein,33630,35126,-,MFS_1,PF07690.19,2.9e-39,0.086,8.5e+02,148,172,515,537,507,552,0.57
PTB45923.1,KZ679256.1,hypothetical protein,33630,35126,-,TRI12,PF06609.16,6.2e-13,6.3e-17,6.2e-13,60,319,67,318,42,340,0.82
PTB45923.1,KZ679256.1,hypothetical protein,33630,35126,-,TRI12,PF06609.16,6.2e-13,0.099,9.7e+02,231,256,369,394,346,420,0.67
PTB45923.1,KZ679256.1,hypothetical protein,33630,35126,-,TRI12,PF06609.16,6.2e-13,0.013,1.3e+02,514,545,424,455,416,466,0.88
PTB45923.1,KZ679256.1,hypothetical protein,33630,35126,-,TRI12,PF06609.16,6.2e-13,0.19,1.9e+03,486,551,472,536,462,541,0.65
PTB45926.1,KZ679256.1,hypothetical protein,49009,49660,-,MFS_1,PF07690.19,4e-42,2e-46,4e-42,3,352,85,470,83,471,0.81
PTB45926.1,KZ679256.1,hypothetical protein,49009,49660,-,MFS_1,PF07690.19,4e-42,0.0054,1.1e+02,215,272,455,512,442,519,0.56
PTB45926.1,KZ679256.1,hypothetical protein,48220,48909,-,MFS_1,PF07690.19,4e-42,2e-46,4e-42,3,352,85,470,83,471,0.81
PTB45926.1,KZ679256.1,hypothetical protein,48220,48909,-,MFS_1,PF07690.19,4e-42,0.0054,1.1e+02,215,272,455,512,442,519,0.56
PTB45926.1,KZ679256.1,hypothetical protein,47857,48158,-,MFS_1,PF07690.19,4e-42,2e-46,4e-42,3,352,85,470,83,471,0.81
PTB45926.1,KZ679256.1,hypothetical protein,47857,48158,-,MFS_1,PF07690.19,4e-42,0.0054,1.1e+02,215,272,455,512,442,519,0.56
PTB45927.1,KZ679256.1,hypothetical protein,52120,52261,-,FSH1,PF03959.16,5.9e-29,6.6e-33,1.3e-28,6,208,2,255,1,259,0.93
PTB45927.1,KZ679256.1,hypothetical protein,51381,52054,-,FSH1,PF03959.16,5.9e-29,6.6e-33,1.3e-28,6,208,2,255,1,259,0.93
PTB45929.1,KZ679256.1,hypothetical protein,54624,55412,-,ADH_zinc_N,PF00107.29,8.6e-22,1.7e-25,1.7e-21,2,126,176,306,175,310,0.89
PTB45929.1,KZ679256.1,hypothetical protein,54624,55412,-,ADH_N_2,PF16884.8,2.2e-12,5.8e-16,5.7e-12,19,103,27,114,9,118,0.83
PTB45929.1,KZ679256.1,hypothetical protein,54624,55412,-,ADH_N_2,PF16884.8,2.2e-12,0.59,5.8e+03,83,94,175,186,165,200,0.55
PTB45929.1,KZ679256.1,hypothetical protein,54262,54543,-,ADH_zinc_N,PF00107.29,8.6e-22,1.7e-25,1.7e-21,2,126,176,306,175,310,0.89
PTB45929.1,KZ679256.1,hypothetical protein,54262,54543,-,ADH_N_2,PF16884.8,2.2e-12,5.8e-16,5.7e-12,19,103,27,114,9,118,0.83
PTB45929.1,KZ679256.1,hypothetical protein,54262,54543,-,ADH_N_2,PF16884.8,2.2e-12,0.59,5.8e+03,83,94,175,186,165,200,0.55
PTB45930.1,KZ679256.1,hypothetical protein,57746,57850,-,Cys_Met_Meta_PP,PF01053.23,3.2e-139,1.8e-143,3.6e-139,1,382,10,429,10,429,0.98
PTB45930.1,KZ679256.1,hypothetical protein,57602,57685,-,Cys_Met_Meta_PP,PF01053.23,3.2e-139,1.8e-143,3.6e-139,1,382,10,429,10,429,0.98
