ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB34804.1,KZ679296.1,hypothetical protein,1712,1786,-,DUF4112,PF13430.9,3.8e-34,2.5e-38,5e-34,2,105,64,167,63,167,0.97
PTB34804.1,KZ679296.1,hypothetical protein,1419,1633,-,DUF4112,PF13430.9,3.8e-34,2.5e-38,5e-34,2,105,64,167,63,167,0.97
PTB34804.1,KZ679296.1,hypothetical protein,809,1358,-,DUF4112,PF13430.9,3.8e-34,2.5e-38,5e-34,2,105,64,167,63,167,0.97
PTB34805.1,KZ679296.1,hypothetical protein,3100,3130,+,DCP2,PF05026.16,7.3e-31,1.3e-34,1.2e-30,1,83,10,93,10,93,0.97
PTB34805.1,KZ679296.1,hypothetical protein,3100,3130,+,NUDIX,PF00293.31,6.8e-17,1.3e-20,1.3e-16,3,121,97,218,95,226,0.75
PTB34805.1,KZ679296.1,hypothetical protein,3200,5199,+,DCP2,PF05026.16,7.3e-31,1.3e-34,1.2e-30,1,83,10,93,10,93,0.97
PTB34805.1,KZ679296.1,hypothetical protein,3200,5199,+,NUDIX,PF00293.31,6.8e-17,1.3e-20,1.3e-16,3,121,97,218,95,226,0.75
PTB34808.1,KZ679296.1,hypothetical protein,10917,10973,+,Ceramidase,PF05875.15,1.6e-52,3.4e-21,6.6e-17,13,79,20,86,11,87,0.96
PTB34808.1,KZ679296.1,hypothetical protein,10917,10973,+,Ceramidase,PF05875.15,1.6e-52,2.5e-39,4.8e-35,105,250,89,233,86,239,0.95
PTB34808.1,KZ679296.1,hypothetical protein,11116,11156,+,Ceramidase,PF05875.15,1.6e-52,3.4e-21,6.6e-17,13,79,20,86,11,87,0.96
PTB34808.1,KZ679296.1,hypothetical protein,11116,11156,+,Ceramidase,PF05875.15,1.6e-52,2.5e-39,4.8e-35,105,250,89,233,86,239,0.95
PTB34808.1,KZ679296.1,hypothetical protein,11239,11397,+,Ceramidase,PF05875.15,1.6e-52,3.4e-21,6.6e-17,13,79,20,86,11,87,0.96
PTB34808.1,KZ679296.1,hypothetical protein,11239,11397,+,Ceramidase,PF05875.15,1.6e-52,2.5e-39,4.8e-35,105,250,89,233,86,239,0.95
PTB34808.1,KZ679296.1,hypothetical protein,11524,11738,+,Ceramidase,PF05875.15,1.6e-52,3.4e-21,6.6e-17,13,79,20,86,11,87,0.96
PTB34808.1,KZ679296.1,hypothetical protein,11524,11738,+,Ceramidase,PF05875.15,1.6e-52,2.5e-39,4.8e-35,105,250,89,233,86,239,0.95
PTB34808.1,KZ679296.1,hypothetical protein,11790,11907,+,Ceramidase,PF05875.15,1.6e-52,3.4e-21,6.6e-17,13,79,20,86,11,87,0.96
PTB34808.1,KZ679296.1,hypothetical protein,11790,11907,+,Ceramidase,PF05875.15,1.6e-52,2.5e-39,4.8e-35,105,250,89,233,86,239,0.95
PTB34808.1,KZ679296.1,hypothetical protein,11973,12132,+,Ceramidase,PF05875.15,1.6e-52,3.4e-21,6.6e-17,13,79,20,86,11,87,0.96
PTB34808.1,KZ679296.1,hypothetical protein,11973,12132,+,Ceramidase,PF05875.15,1.6e-52,2.5e-39,4.8e-35,105,250,89,233,86,239,0.95
PTB34810.1,KZ679296.1,hypothetical protein,17904,18164,-,E1-E2_ATPase,PF00122.23,4.3e-39,0.54,2.1e+03,111,137,74,100,65,120,0.53
PTB34810.1,KZ679296.1,hypothetical protein,17904,18164,-,E1-E2_ATPase,PF00122.23,4.3e-39,3e-36,1.2e-32,2,117,136,265,135,274,0.97
PTB34810.1,KZ679296.1,hypothetical protein,17904,18164,-,E1-E2_ATPase,PF00122.23,4.3e-39,2.8e-10,1.1e-06,109,180,294,363,286,364,0.92
PTB34810.1,KZ679296.1,hypothetical protein,17904,18164,-,Cation_ATPase_C,PF00689.24,1.9e-23,0.49,1.9e+03,49,75,96,122,76,185,0.75
PTB34810.1,KZ679296.1,hypothetical protein,17904,18164,-,Cation_ATPase_C,PF00689.24,1.9e-23,0.28,1.1e+03,90,121,300,326,213,367,0.64
PTB34810.1,KZ679296.1,hypothetical protein,17904,18164,-,Cation_ATPase_C,PF00689.24,1.9e-23,4.7e-27,1.9e-23,3,181,829,1028,827,1029,0.86
PTB34810.1,KZ679296.1,hypothetical protein,17904,18164,-,Cation_ATPase,PF13246.9,7.1e-18,4.1,1.6e+04,5,29,221,245,218,263,0.61
PTB34810.1,KZ679296.1,hypothetical protein,17904,18164,-,Cation_ATPase,PF13246.9,7.1e-18,4.8e-21,1.9e-17,3,90,471,561,469,562,0.91
PTB34810.1,KZ679296.1,hypothetical protein,17904,18164,-,Hydrolase,PF00702.29,5.4e-17,4e-19,1.6e-15,4,210,383,752,381,752,0.77
PTB34810.1,KZ679296.1,hypothetical protein,17904,18164,-,Cation_ATPase_N,PF00690.29,4.2e-14,1.1e-17,4.2e-14,2,69,29,96,28,96,0.98
PTB34810.1,KZ679296.1,hypothetical protein,17904,18164,-,Cation_ATPase_N,PF00690.29,4.2e-14,1.6,6.2e+03,56,69,301,314,297,314,0.86
PTB34810.1,KZ679296.1,hypothetical protein,17904,18164,-,Cation_ATPase_N,PF00690.29,4.2e-14,0.21,8.1e+02,51,67,874,890,869,892,0.87
PTB34810.1,KZ679296.1,hypothetical protein,17576,17841,-,E1-E2_ATPase,PF00122.23,4.3e-39,0.54,2.1e+03,111,137,74,100,65,120,0.53
PTB34810.1,KZ679296.1,hypothetical protein,17576,17841,-,E1-E2_ATPase,PF00122.23,4.3e-39,3e-36,1.2e-32,2,117,136,265,135,274,0.97
PTB34810.1,KZ679296.1,hypothetical protein,17576,17841,-,E1-E2_ATPase,PF00122.23,4.3e-39,2.8e-10,1.1e-06,109,180,294,363,286,364,0.92
PTB34810.1,KZ679296.1,hypothetical protein,17576,17841,-,Cation_ATPase_C,PF00689.24,1.9e-23,0.49,1.9e+03,49,75,96,122,76,185,0.75
PTB34810.1,KZ679296.1,hypothetical protein,17576,17841,-,Cation_ATPase_C,PF00689.24,1.9e-23,0.28,1.1e+03,90,121,300,326,213,367,0.64
PTB34810.1,KZ679296.1,hypothetical protein,17576,17841,-,Cation_ATPase_C,PF00689.24,1.9e-23,4.7e-27,1.9e-23,3,181,829,1028,827,1029,0.86
PTB34810.1,KZ679296.1,hypothetical protein,17576,17841,-,Cation_ATPase,PF13246.9,7.1e-18,4.1,1.6e+04,5,29,221,245,218,263,0.61
PTB34810.1,KZ679296.1,hypothetical protein,17576,17841,-,Cation_ATPase,PF13246.9,7.1e-18,4.8e-21,1.9e-17,3,90,471,561,469,562,0.91
PTB34810.1,KZ679296.1,hypothetical protein,17576,17841,-,Hydrolase,PF00702.29,5.4e-17,4e-19,1.6e-15,4,210,383,752,381,752,0.77
PTB34810.1,KZ679296.1,hypothetical protein,17576,17841,-,Cation_ATPase_N,PF00690.29,4.2e-14,1.1e-17,4.2e-14,2,69,29,96,28,96,0.98
