ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB34784.1,KZ679298.1,hypothetical protein,3451,3855,-,ELO,PF01151.21,2.3e-63,1.5e-67,3e-63,3,239,48,288,46,290,0.96
PTB34784.1,KZ679298.1,hypothetical protein,3326,3395,-,ELO,PF01151.21,2.3e-63,1.5e-67,3e-63,3,239,48,288,46,290,0.96
PTB34784.1,KZ679298.1,hypothetical protein,3065,3277,-,ELO,PF01151.21,2.3e-63,1.5e-67,3e-63,3,239,48,288,46,290,0.96
PTB34784.1,KZ679298.1,hypothetical protein,2766,3013,-,ELO,PF01151.21,2.3e-63,1.5e-67,3e-63,3,239,48,288,46,290,0.96
PTB34785.1,KZ679298.1,hypothetical protein,5808,6447,-,CRAL_TRIO,PF00650.23,5.4e-36,4.1e-40,8.1e-36,2,156,110,255,109,255,0.97
PTB34785.1,KZ679298.1,hypothetical protein,5320,5759,-,CRAL_TRIO,PF00650.23,5.4e-36,4.1e-40,8.1e-36,2,156,110,255,109,255,0.97
PTB34786.1,KZ679298.1,hypothetical protein,7456,7609,+,ABC2_membrane,PF01061.27,6.2e-27,1.4e-30,9.4e-27,3,210,338,547,336,547,0.95
PTB34786.1,KZ679298.1,hypothetical protein,7456,7609,+,ABC_tran,PF00005.30,7.2e-24,1.8e-27,1.2e-23,1,137,42,194,42,194,0.94
PTB34786.1,KZ679298.1,hypothetical protein,7456,7609,+,ABC2_membrane_7,PF19055.3,2.5e-11,5.9e-15,3.9e-11,1,83,224,306,224,359,0.77
PTB34786.1,KZ679298.1,hypothetical protein,7456,7609,+,ABC2_membrane_7,PF19055.3,2.5e-11,0.15,1e+03,196,290,377,471,332,498,0.66
PTB34786.1,KZ679298.1,hypothetical protein,7674,7911,+,ABC2_membrane,PF01061.27,6.2e-27,1.4e-30,9.4e-27,3,210,338,547,336,547,0.95
PTB34786.1,KZ679298.1,hypothetical protein,7674,7911,+,ABC_tran,PF00005.30,7.2e-24,1.8e-27,1.2e-23,1,137,42,194,42,194,0.94
PTB34786.1,KZ679298.1,hypothetical protein,7674,7911,+,ABC2_membrane_7,PF19055.3,2.5e-11,5.9e-15,3.9e-11,1,83,224,306,224,359,0.77
PTB34786.1,KZ679298.1,hypothetical protein,7674,7911,+,ABC2_membrane_7,PF19055.3,2.5e-11,0.15,1e+03,196,290,377,471,332,498,0.66
PTB34786.1,KZ679298.1,hypothetical protein,7987,9454,+,ABC2_membrane,PF01061.27,6.2e-27,1.4e-30,9.4e-27,3,210,338,547,336,547,0.95
PTB34786.1,KZ679298.1,hypothetical protein,7987,9454,+,ABC_tran,PF00005.30,7.2e-24,1.8e-27,1.2e-23,1,137,42,194,42,194,0.94
PTB34786.1,KZ679298.1,hypothetical protein,7987,9454,+,ABC2_membrane_7,PF19055.3,2.5e-11,5.9e-15,3.9e-11,1,83,224,306,224,359,0.77
PTB34786.1,KZ679298.1,hypothetical protein,7987,9454,+,ABC2_membrane_7,PF19055.3,2.5e-11,0.15,1e+03,196,290,377,471,332,498,0.66
PTB34787.1,KZ679298.1,hypothetical protein,10948,11707,-,MBOAT_2,PF13813.9,2.1e-12,0.18,3.5e+03,14,28,60,79,25,103,0.78
PTB34787.1,KZ679298.1,hypothetical protein,10948,11707,-,MBOAT_2,PF13813.9,2.1e-12,1.1e-16,2.1e-12,1,73,237,310,237,323,0.89
PTB34787.1,KZ679298.1,hypothetical protein,10513,10871,-,MBOAT_2,PF13813.9,2.1e-12,0.18,3.5e+03,14,28,60,79,25,103,0.78
PTB34787.1,KZ679298.1,hypothetical protein,10513,10871,-,MBOAT_2,PF13813.9,2.1e-12,1.1e-16,2.1e-12,1,73,237,310,237,323,0.89
PTB34788.1,KZ679298.1,hypothetical protein,12794,14171,+,p450,PF00067.25,1.4e-40,1.3e-44,2.5e-40,29,435,85,480,77,511,0.79
PTB34788.1,KZ679298.1,hypothetical protein,14240,14320,+,p450,PF00067.25,1.4e-40,1.3e-44,2.5e-40,29,435,85,480,77,511,0.79
PTB34788.1,KZ679298.1,hypothetical protein,14381,14478,+,p450,PF00067.25,1.4e-40,1.3e-44,2.5e-40,29,435,85,480,77,511,0.79
PTB34789.1,KZ679298.1,hypothetical protein,15562,15633,+,CFEM,PF05730.14,1.7e-11,9.7e-16,1.9e-11,2,66,17,81,16,81,0.93
PTB34789.1,KZ679298.1,hypothetical protein,15694,15867,+,CFEM,PF05730.14,1.7e-11,9.7e-16,1.9e-11,2,66,17,81,16,81,0.93
