ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB43746.1,KZ679258.1,hypothetical protein,6916,8446,+,HET,PF06985.14,6.7e-24,7.5e-28,1.5e-23,1,146,87,246,87,246,0.76
PTB43746.1,KZ679258.1,hypothetical protein,8500,8873,+,HET,PF06985.14,6.7e-24,7.5e-28,1.5e-23,1,146,87,246,87,246,0.76
PTB43747.1,KZ679258.1,hypothetical protein,10456,11935,+,AMP-binding,PF00501.31,1.5e-71,9.7e-76,1.9e-71,22,422,35,455,17,457,0.82
PTB43747.1,KZ679258.1,hypothetical protein,12006,12112,+,AMP-binding,PF00501.31,1.5e-71,9.7e-76,1.9e-71,22,422,35,455,17,457,0.82
PTB43747.1,KZ679258.1,hypothetical protein,12188,12277,+,AMP-binding,PF00501.31,1.5e-71,9.7e-76,1.9e-71,22,422,35,455,17,457,0.82
PTB43748.1,KZ679258.1,hypothetical protein,13733,13823,+,Condensation,PF00668.23,3.9e-14,4e-18,7.9e-14,34,431,154,536,124,550,0.63
PTB43748.1,KZ679258.1,hypothetical protein,13889,13902,+,Condensation,PF00668.23,3.9e-14,4e-18,7.9e-14,34,431,154,536,124,550,0.63
PTB43748.1,KZ679258.1,hypothetical protein,13954,14026,+,Condensation,PF00668.23,3.9e-14,4e-18,7.9e-14,34,431,154,536,124,550,0.63
PTB43748.1,KZ679258.1,hypothetical protein,14098,14322,+,Condensation,PF00668.23,3.9e-14,4e-18,7.9e-14,34,431,154,536,124,550,0.63
PTB43748.1,KZ679258.1,hypothetical protein,14440,15695,+,Condensation,PF00668.23,3.9e-14,4e-18,7.9e-14,34,431,154,536,124,550,0.63
PTB43751.1,KZ679258.1,carbohydrate esterase family 3 protein,19496,20128,+,Lipase_GDSL_2,PF13472.9,1.6e-16,1e-20,2e-16,2,179,3,182,3,182,0.86
PTB43752.1,KZ679258.1,glycoside hydrolase family 2 protein,23351,23553,-,Ig_mannosidase,PF17753.4,1.1e-15,1.3e-19,2.6e-15,1,81,855,934,855,934,0.91
PTB43752.1,KZ679258.1,glycoside hydrolase family 2 protein,23210,23287,-,Ig_mannosidase,PF17753.4,1.1e-15,1.3e-19,2.6e-15,1,81,855,934,855,934,0.91
PTB43752.1,KZ679258.1,glycoside hydrolase family 2 protein,22841,23152,-,Ig_mannosidase,PF17753.4,1.1e-15,1.3e-19,2.6e-15,1,81,855,934,855,934,0.91
PTB43752.1,KZ679258.1,glycoside hydrolase family 2 protein,22280,22788,-,Ig_mannosidase,PF17753.4,1.1e-15,1.3e-19,2.6e-15,1,81,855,934,855,934,0.91
PTB43752.1,KZ679258.1,glycoside hydrolase family 2 protein,20499,22213,-,Ig_mannosidase,PF17753.4,1.1e-15,1.3e-19,2.6e-15,1,81,855,934,855,934,0.91
PTB43753.1,KZ679258.1,hypothetical protein,25188,25859,-,NmrA,PF05368.16,1.3e-12,1.4e-16,2.7e-12,1,142,10,143,10,179,0.83
PTB43754.1,KZ679258.1,hypothetical protein,27040,27717,+,Isochorismatase,PF00857.23,1e-17,1.5e-21,3e-17,1,168,8,204,8,211,0.79
PTB43755.1,KZ679258.1,hypothetical protein,28826,28939,-,ADH_zinc_N,PF00107.29,8.8e-19,8.5e-23,1.7e-18,1,87,162,249,162,251,0.94
PTB43755.1,KZ679258.1,hypothetical protein,28316,28708,-,ADH_zinc_N,PF00107.29,8.8e-19,8.5e-23,1.7e-18,1,87,162,249,162,251,0.94
PTB43755.1,KZ679258.1,hypothetical protein,28005,28256,-,ADH_zinc_N,PF00107.29,8.8e-19,8.5e-23,1.7e-18,1,87,162,249,162,251,0.94
PTB43756.1,KZ679258.1,hypothetical protein,31330,31401,-,adh_short,PF00106.28,9.1e-27,1.3e-28,1.3e-24,1,188,5,213,5,219,0.87
PTB43756.1,KZ679258.1,hypothetical protein,31330,31401,-,adh_short_C2,PF13561.9,2.8e-20,2.3e-22,2.3e-18,3,180,13,213,11,230,0.85
PTB43756.1,KZ679258.1,hypothetical protein,30812,31273,-,adh_short,PF00106.28,9.1e-27,1.3e-28,1.3e-24,1,188,5,213,5,219,0.87
PTB43756.1,KZ679258.1,hypothetical protein,30812,31273,-,adh_short_C2,PF13561.9,2.8e-20,2.3e-22,2.3e-18,3,180,13,213,11,230,0.85
PTB43756.1,KZ679258.1,hypothetical protein,30613,30755,-,adh_short,PF00106.28,9.1e-27,1.3e-28,1.3e-24,1,188,5,213,5,219,0.87
PTB43756.1,KZ679258.1,hypothetical protein,30613,30755,-,adh_short_C2,PF13561.9,2.8e-20,2.3e-22,2.3e-18,3,180,13,213,11,230,0.85
PTB43756.1,KZ679258.1,hypothetical protein,30483,30558,-,adh_short,PF00106.28,9.1e-27,1.3e-28,1.3e-24,1,188,5,213,5,219,0.87
PTB43756.1,KZ679258.1,hypothetical protein,30483,30558,-,adh_short_C2,PF13561.9,2.8e-20,2.3e-22,2.3e-18,3,180,13,213,11,230,0.85
PTB43757.1,KZ679258.1,hypothetical protein,34356,34606,+,HpcH_HpaI,PF03328.17,1.9e-27,1.3e-31,2.6e-27,14,208,57,268,51,273,0.92
PTB43757.1,KZ679258.1,hypothetical protein,34655,34830,+,HpcH_HpaI,PF03328.17,1.9e-27,1.3e-31,2.6e-27,14,208,57,268,51,273,0.92
PTB43757.1,KZ679258.1,hypothetical protein,34900,35221,+,HpcH_HpaI,PF03328.17,1.9e-27,1.3e-31,2.6e-27,14,208,57,268,51,273,0.92
PTB43757.1,KZ679258.1,hypothetical protein,35274,35409,+,HpcH_HpaI,PF03328.17,1.9e-27,1.3e-31,2.6e-27,14,208,57,268,51,273,0.92
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,41651,41973,-,Sortilin-Vps10,PF15902.8,1.3e-14,0.11,1.1e+03,12,46,22,56,19,108,0.84
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,41651,41973,-,Sortilin-Vps10,PF15902.8,1.3e-14,6.5e-08,0.00064,2,118,114,256,113,283,0.73
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,41651,41973,-,Sortilin-Vps10,PF15902.8,1.3e-14,0.011,1.1e+02,375,389,338,352,326,362,0.74
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,41651,41973,-,Sortilin-Vps10,PF15902.8,1.3e-14,0.011,1.1e+02,377,389,521,533,509,564,0.85
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,41651,41973,-,Sortilin-Vps10,PF15902.8,1.3e-14,1e-11,9.9e-08,2,120,603,715,602,796,0.81
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,41651,41973,-,CBM_1,PF00734.21,4.3e-14,1.2e-17,1.2e-13,2,29,808,835,807,835,0.98
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,40813,41599,-,Sortilin-Vps10,PF15902.8,1.3e-14,0.11,1.1e+03,12,46,22,56,19,108,0.84
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,40813,41599,-,Sortilin-Vps10,PF15902.8,1.3e-14,6.5e-08,0.00064,2,118,114,256,113,283,0.73
