ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB37940.1,KZ679266.1,carbohydrate-binding module family 1 protein,6388,6574,+,AA9,PF03443.17,1.2e-65,2.1e-69,2.1e-65,1,199,22,234,22,238,9.3e-01
PTB37940.1,KZ679266.1,carbohydrate-binding module family 1 protein,6388,6574,+,CBM_1,PF00734.21,5.3e-14,1.5e-17,1.5e-13,1,29,314,342,314,342,9.9e-01
PTB37941.1,KZ679266.1,carbohydrate-binding module family 1 protein,8409,8683,+,CBM_1,PF00734.21,1.3e-12,8.3e-02,1.6e+03,5,14,236,245,236,246,8.8e-01
PTB37941.1,KZ679266.1,carbohydrate-binding module family 1 protein,8409,8683,+,CBM_1,PF00734.21,1.3e-12,6.7e-17,1.3e-12,1,29,292,320,292,320,9.8e-01
PTB37942.1,KZ679266.1,hypothetical protein,13101,13281,-,MFS_1,PF07690.19,4.7e-32,2.4e-36,4.7e-32,1,352,47,420,47,421,8.0e-01
PTB37942.1,KZ679266.1,hypothetical protein,13101,13281,-,MFS_1,PF07690.19,4.7e-32,9.1e-02,1.8e+03,302,329,432,460,423,467,7.1e-01
PTB37943.1,KZ679266.1,hypothetical protein,14162,15262,+,PrpF,PF04303.16,4.1e-83,2.3e-87,4.6e-83,3,383,3,365,1,366,9.1e-01
PTB37946.1,KZ679266.1,hypothetical protein,19676,20530,+,Abhydrolase_1,PF00561.23,3.3e-20,4.6e-19,3.0e-15,1,129,34,166,34,172,9.4e-01
PTB37946.1,KZ679266.1,hypothetical protein,19676,20530,+,Abhydrolase_1,PF00561.23,3.3e-20,3.5e-06,2.3e-02,192,257,196,270,183,270,8.3e-01
PTB37947.1,KZ679266.1,hypothetical protein,21423,21810,-,Abhydrolase_1,PF00561.23,4.6e-17,7.1e-21,7.0e-17,4,106,42,139,40,161,9.0e-01
PTB37951.1,KZ679266.1,hypothetical protein,26809,27852,-,Abhydrolase_3,PF07859.16,4.4e-15,2.7e-01,5.4e+03,162,182,56,76,40,78,7.1e-01
PTB37951.1,KZ679266.1,hypothetical protein,26809,27852,-,Abhydrolase_3,PF07859.16,4.4e-15,1.1e-18,2.2e-14,1,202,98,319,98,323,7.8e-01
PTB37952.1,KZ679266.1,hypothetical protein,28527,28637,+,MFS_1,PF07690.19,3.6e-30,4.1e-02,8.1e+02,151,167,486,502,476,528,6.1e-01
PTB37952.1,KZ679266.1,hypothetical protein,28527,28637,+,MFS_1,PF07690.19,3.6e-30,1.6e-27,3.2e-23,108,352,127,423,123,424,8.7e-01
PTB37952.1,KZ679266.1,hypothetical protein,28527,28637,+,MFS_1,PF07690.19,3.6e-30,9.1e-10,1.8e-05,2,63,44,103,43,106,9.6e-01
PTB37954.1,KZ679266.1,hypothetical protein,34428,35287,-,adh_short,PF00106.28,9.8e-20,1.1e-21,1.1e-17,2,126,21,147,20,162,9.2e-01
PTB37954.1,KZ679266.1,hypothetical protein,34428,35287,-,adh_short,PF00106.28,9.8e-20,2.1e-03,2.1e+01,143,189,187,238,181,241,6.6e-01
PTB37955.1,KZ679266.1,hypothetical protein,36387,38004,+,p450,PF00067.25,1.8e-34,7.2e-28,1.4e-23,15,365,67,464,59,468,7.5e-01
PTB37955.1,KZ679266.1,hypothetical protein,36387,38004,+,p450,PF00067.25,1.8e-34,6.5e-13,1.3e-08,382,439,504,565,503,587,8.3e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,Condensation,PF00668.23,1.1e-255,1.3e-36,8.5e-33,28,431,5504,5896,5481,5901,8.2e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,PP-binding,PF00550.28,4.4e-59,5.1e-16,3.3e-12,1,67,5367,5432,5367,5432,9.8e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,AMP-binding,PF00501.31,5.9e-295,2.8e-78,1.8e-74,8,424,4825,5217,4819,5217,8.4e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,Condensation,PF00668.23,1.1e-255,3.3e-39,2.2e-35,2,450,4376,4793,4375,4799,8.0e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,PP-binding,PF00550.28,4.4e-59,1.6e-15,1.1e-11,1,65,4256,4319,4256,4321,9.6e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,AMP-binding,PF00501.31,5.9e-295,2.2e-75,1.5e-71,1,423,3713,4113,3713,4114,8.9e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,Condensation,PF00668.23,1.1e-255,2.2e-50,1.4e-46,2,456,3254,3694,3253,3695,8.4e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,Condensation,PF00668.23,1.1e-255,5.8e-26,3.8e-22,21,443,2789,3218,2768,3230,7.1e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,AMP-binding,PF00501.31,5.9e-295,5.0e-71,3.3e-67,3,424,573,973,571,973,8.6e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,AMP-binding,PF00501.31,5.9e-295,9.4e-79,6.2e-75,4,424,2135,2536,2132,2536,8.7e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,Condensation,PF00668.23,1.1e-255,6.9e-48,4.5e-44,1,453,1674,2110,1674,2113,8.4e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,Condensation,PF00668.23,1.1e-255,8.7e-13,5.7e-09,233,438,1414,1632,1395,1648,7.6e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,Condensation,PF00668.23,1.1e-255,1.8e-24,1.2e-20,7,158,1199,1348,1195,1372,8.2e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,PP-binding,PF00550.28,4.4e-59,4.9e-13,3.2e-09,3,60,1118,1174,1116,1179,9.1e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,Condensation,PF00668.23,1.1e-255,5.7e-37,3.7e-33,3,454,138,550,136,553,8.4e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,PP-binding,PF00550.28,4.4e-59,6.4e-11,4.2e-07,4,64,26,85,25,88,9.6e-01
PTB37957.1,KZ679266.1,hypothetical protein,45415,45468,+,PP-binding,PF00550.28,4.4e-59,2.0e-11,1.3e-07,1,64,2682,2742,2682,2743,9.4e-01
PTB37958.1,KZ679266.1,hypothetical protein,66420,66638,-,FMO-like,PF00743.22,1.9e-59,5.0e-60,3.3e-56,3,330,13,351,11,361,8.5e-01
PTB37958.1,KZ679266.1,hypothetical protein,66420,66638,-,FMO-like,PF00743.22,1.9e-59,8.4e-05,5.5e-01,367,495,406,550,383,560,6.9e-01
PTB37960.1,KZ679266.1,hypothetical protein,70316,70588,-,AMP-binding,PF00501.31,1.5e-64,1.9e-68,1.9e-64,13,423,39,462,28,463,8.6e-01
