ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB36083.1,KZ679271.1,hypothetical protein,3173,3229,+,HpcH_HpaI,PF03328.17,2.3e-30,1.6e-34,3.2e-30,9,184,27,213,25,226,0.93
PTB36083.1,KZ679271.1,hypothetical protein,3313,3565,+,HpcH_HpaI,PF03328.17,2.3e-30,1.6e-34,3.2e-30,9,184,27,213,25,226,0.93
PTB36083.1,KZ679271.1,hypothetical protein,3623,4122,+,HpcH_HpaI,PF03328.17,2.3e-30,1.6e-34,3.2e-30,9,184,27,213,25,226,0.93
PTB36084.1,KZ679271.1,hypothetical protein,4538,5695,-,ADH_zinc_N,PF00107.29,2.7e-12,2.3e-16,4.6e-12,3,86,202,284,201,297,0.91
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,ketoacyl-synt,PF00109.29,4.5e-70,6.1e-73,1e-69,2,253,7,257,6,257,0.96
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,AMP-binding,PF00501.31,3.3e-68,4.3e-71,7e-68,2,417,3093,3507,3092,3516,0.84
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,KR,PF08659.13,1.9e-53,3.6e-52,5.8e-49,1,173,2139,2309,2139,2316,0.94
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,KR,PF08659.13,1.9e-53,0.00012,0.19,3,51,3750,3798,3749,3825,0.75
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,Condensation,PF00668.23,9.9e-51,9.3e-54,1.5e-50,2,437,2620,3053,2619,3064,0.87
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,Acyl_transf_1,PF00698.24,4.2e-45,5.4e-48,8.8e-45,3,302,552,867,551,880,0.84
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,PS-DH,PF14765.9,1.1e-42,1.3e-45,2.1e-42,1,291,938,1238,938,1244,0.84
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,Ketoacyl-synt_C,PF02801.25,9.9e-32,1.7e-34,2.8e-31,2,118,266,386,265,387,0.93
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,NAD_binding_4,PF07993.15,1e-17,2e-20,3.2e-17,1,256,3752,3973,3752,3974,0.86
