ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB36290.1,KZ679270.1,hypothetical protein,1290,1346,+,LCM,PF04072.17,6.1e-21,1.0e-24,9.9e-21,19,186,16,192,9,194,8.6e-01
PTB36290.1,KZ679270.1,hypothetical protein,1290,1346,+,Cupin_8,PF13621.9,2.1e-33,3.1e-37,3.0e-33,2,251,689,922,688,925,8.5e-01
PTB36291.1,KZ679270.1,hypothetical protein,6653,6760,-,AAA_16,PF13191.9,5.4e-16,1.8e-19,1.7e-15,1,161,20,178,20,190,7.9e-01
PTB36291.1,KZ679270.1,hypothetical protein,6653,6760,-,ORC5_C,PF14630.9,2.3e-77,3.0e-81,3.0e-77,2,288,208,509,207,509,8.6e-01
PTB36292.1,KZ679270.1,hypothetical protein,7368,7444,+,PI3K_C2,PF00792.27,5.7e-29,1.9e-32,1.2e-28,2,140,59,219,58,219,9.5e-01
PTB36292.1,KZ679270.1,hypothetical protein,7368,7444,+,PI3Ka,PF00613.23,1.0e-57,2.6e-61,1.7e-57,2,164,366,537,365,560,9.1e-01
PTB36292.1,KZ679270.1,hypothetical protein,7368,7444,+,PI3_PI4_kinase,PF00454.30,5.9e-46,5.8e-47,3.8e-43,1,249,656,860,656,861,9.5e-01
PTB36293.1,KZ679270.1,hypothetical protein,11205,13767,-,Transket_pyr,PF02779.27,9.2e-63,3.0e-66,1.5e-62,3,178,657,868,655,868,9.9e-01
PTB36293.1,KZ679270.1,hypothetical protein,11205,13767,-,OxoGdeHyase_C,PF16870.8,1.3e-55,4.4e-59,2.2e-55,1,152,871,1025,871,1025,9.5e-01
PTB36293.1,KZ679270.1,hypothetical protein,11205,13767,-,2-oxogl_dehyd_N,PF16078.8,9.3e-20,4.0e-23,2.0e-19,1,40,54,93,54,94,9.6e-01
PTB36293.1,KZ679270.1,hypothetical protein,11205,13767,-,E1_dh,PF00676.23,3.8e-57,1.2e-60,5.8e-57,6,295,267,583,262,588,9.0e-01
PTB36295.1,KZ679270.1,hypothetical protein,17929,19723,-,DSPc,PF00782.23,1.9e-26,2.8e-07,5.5e-03,73,111,426,464,413,476,8.6e-01
PTB36295.1,KZ679270.1,hypothetical protein,17929,19723,-,DSPc,PF00782.23,1.9e-26,8.7e-25,1.7e-20,1,132,529,666,529,667,9.0e-01
PTB36297.1,KZ679270.1,hypothetical protein,24926,25379,+,AAA_2,PF07724.17,5.0e-34,2.8e-01,2.8e+03,124,161,101,135,99,141,6.0e-01
PTB36297.1,KZ679270.1,hypothetical protein,24926,25379,+,AAA_2,PF07724.17,5.0e-34,2.2e-37,2.2e-33,3,170,194,437,192,438,9.4e-01
