ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB35691.1,KZ679273.1,hypothetical protein,911,2377,-,MmgE_PrpD,PF03972.17,2.7e-72,3.8e-76,3.7e-72,2,244,21,273,20,274,0.95
PTB35691.1,KZ679273.1,hypothetical protein,911,2377,-,MmgE_PrpD_C,PF19305.2,2.8e-30,3.7e-34,3.7e-30,1,172,298,467,298,468,0.92
PTB35694.1,KZ679273.1,hypothetical protein,5062,5084,+,Fungal_trans,PF04082.21,1.5e-15,1.3e-19,2.6e-15,2,185,24,226,23,330,0.86
PTB35694.1,KZ679273.1,hypothetical protein,5225,5671,+,Fungal_trans,PF04082.21,1.5e-15,1.3e-19,2.6e-15,2,185,24,226,23,330,0.86
PTB35694.1,KZ679273.1,hypothetical protein,5736,5873,+,Fungal_trans,PF04082.21,1.5e-15,1.3e-19,2.6e-15,2,185,24,226,23,330,0.86
PTB35694.1,KZ679273.1,hypothetical protein,5930,6667,+,Fungal_trans,PF04082.21,1.5e-15,1.3e-19,2.6e-15,2,185,24,226,23,330,0.86
PTB35694.1,KZ679273.1,hypothetical protein,6734,6962,+,Fungal_trans,PF04082.21,1.5e-15,1.3e-19,2.6e-15,2,185,24,226,23,330,0.86
PTB35697.1,KZ679273.1,hypothetical protein,12511,12522,-,Sugar_tr,PF00083.27,2.4e-112,3e-116,3e-112,5,452,13,470,10,470,0.91
PTB35697.1,KZ679273.1,hypothetical protein,12511,12522,-,MFS_1,PF07690.19,1.1e-23,1.3e-27,1.3e-23,16,343,30,412,15,417,0.71
PTB35697.1,KZ679273.1,hypothetical protein,12511,12522,-,MFS_1,PF07690.19,1.1e-23,1.4e-05,0.14,8,179,268,460,261,490,0.69
PTB35697.1,KZ679273.1,hypothetical protein,12385,12438,-,Sugar_tr,PF00083.27,2.4e-112,3e-116,3e-112,5,452,13,470,10,470,0.91
PTB35697.1,KZ679273.1,hypothetical protein,12385,12438,-,MFS_1,PF07690.19,1.1e-23,1.3e-27,1.3e-23,16,343,30,412,15,417,0.71
PTB35697.1,KZ679273.1,hypothetical protein,12385,12438,-,MFS_1,PF07690.19,1.1e-23,1.4e-05,0.14,8,179,268,460,261,490,0.69
PTB35697.1,KZ679273.1,hypothetical protein,12299,12314,-,Sugar_tr,PF00083.27,2.4e-112,3e-116,3e-112,5,452,13,470,10,470,0.91
PTB35697.1,KZ679273.1,hypothetical protein,12299,12314,-,MFS_1,PF07690.19,1.1e-23,1.3e-27,1.3e-23,16,343,30,412,15,417,0.71
PTB35697.1,KZ679273.1,hypothetical protein,12299,12314,-,MFS_1,PF07690.19,1.1e-23,1.4e-05,0.14,8,179,268,460,261,490,0.69
PTB35697.1,KZ679273.1,hypothetical protein,11956,12233,-,Sugar_tr,PF00083.27,2.4e-112,3e-116,3e-112,5,452,13,470,10,470,0.91
PTB35697.1,KZ679273.1,hypothetical protein,11956,12233,-,MFS_1,PF07690.19,1.1e-23,1.3e-27,1.3e-23,16,343,30,412,15,417,0.71
PTB35697.1,KZ679273.1,hypothetical protein,11956,12233,-,MFS_1,PF07690.19,1.1e-23,1.4e-05,0.14,8,179,268,460,261,490,0.69
PTB35697.1,KZ679273.1,hypothetical protein,11872,11906,-,Sugar_tr,PF00083.27,2.4e-112,3e-116,3e-112,5,452,13,470,10,470,0.91
PTB35697.1,KZ679273.1,hypothetical protein,11872,11906,-,MFS_1,PF07690.19,1.1e-23,1.3e-27,1.3e-23,16,343,30,412,15,417,0.71
PTB35697.1,KZ679273.1,hypothetical protein,11872,11906,-,MFS_1,PF07690.19,1.1e-23,1.4e-05,0.14,8,179,268,460,261,490,0.69
PTB35697.1,KZ679273.1,hypothetical protein,11684,11819,-,Sugar_tr,PF00083.27,2.4e-112,3e-116,3e-112,5,452,13,470,10,470,0.91
PTB35697.1,KZ679273.1,hypothetical protein,11684,11819,-,MFS_1,PF07690.19,1.1e-23,1.3e-27,1.3e-23,16,343,30,412,15,417,0.71
PTB35697.1,KZ679273.1,hypothetical protein,11684,11819,-,MFS_1,PF07690.19,1.1e-23,1.4e-05,0.14,8,179,268,460,261,490,0.69
PTB35697.1,KZ679273.1,hypothetical protein,11367,11624,-,Sugar_tr,PF00083.27,2.4e-112,3e-116,3e-112,5,452,13,470,10,470,0.91
PTB35697.1,KZ679273.1,hypothetical protein,11367,11624,-,MFS_1,PF07690.19,1.1e-23,1.3e-27,1.3e-23,16,343,30,412,15,417,0.71
PTB35697.1,KZ679273.1,hypothetical protein,11367,11624,-,MFS_1,PF07690.19,1.1e-23,1.4e-05,0.14,8,179,268,460,261,490,0.69
PTB35697.1,KZ679273.1,hypothetical protein,11278,11309,-,Sugar_tr,PF00083.27,2.4e-112,3e-116,3e-112,5,452,13,470,10,470,0.91
PTB35697.1,KZ679273.1,hypothetical protein,11278,11309,-,MFS_1,PF07690.19,1.1e-23,1.3e-27,1.3e-23,16,343,30,412,15,417,0.71
