ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB34832.1,KZ679293.1,hypothetical protein,6195,6341,+,MFS_1,PF07690.19,1.5e-36,7.9e-41,1.5e-36,1,352,40,442,40,443,9.0e-01
PTB34832.1,KZ679293.1,hypothetical protein,6195,6341,+,MFS_1,PF07690.19,1.5e-36,1.8e-01,3.5e+03,248,261,503,516,490,525,3.8e-01
PTB34833.1,KZ679293.1,hypothetical protein,11631,11689,-,Aldedh,PF00171.25,6.8e-182,3.9e-186,7.7e-182,2,462,27,486,26,486,9.8e-01
PTB34837.1,KZ679293.1,hypothetical protein,20963,21173,+,RTA1,PF04479.16,1.5e-43,3.6e-18,7.0e-14,10,66,70,126,61,132,8.9e-01
PTB34837.1,KZ679293.1,hypothetical protein,20963,21173,+,RTA1,PF04479.16,1.5e-43,3.0e-34,5.9e-30,101,201,138,247,127,251,9.4e-01
PTB34838.1,KZ679293.1,hypothetical protein,23877,23945,-,NmrA,PF05368.16,1.7e-16,5.9e-20,5.7e-16,1,194,19,204,19,215,8.7e-01
PTB34838.1,KZ679293.1,hypothetical protein,23877,23945,-,NmrA,PF05368.16,1.7e-16,1.3e-01,1.3e+03,67,101,253,288,234,302,7.2e-01
PTB34840.1,KZ679293.1,hypothetical protein,26822,27730,-,Epimerase,PF01370.24,5.0e-17,8.7e-21,8.6e-17,1,232,3,218,3,224,7.9e-01
PTB34842.1,KZ679293.1,hypothetical protein,31783,31951,+,RTA1,PF04479.16,2.5e-65,1.9e-69,3.7e-65,1,202,51,260,51,264,9.7e-01
PTB34843.1,KZ679293.1,hypothetical protein,34237,34420,+,RTA1,PF04479.16,4.8e-70,3.5e-74,6.9e-70,1,204,56,270,56,272,9.8e-01
