ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB35531.1,KZ679274.1,hypothetical protein,3563,4056,+,ADH_zinc_N,PF00107.29,5.9e-18,1.1e-21,1.1e-17,19,125,165,275,163,280,0.87
PTB35531.1,KZ679274.1,hypothetical protein,3563,4056,+,ADH_zinc_N_2,PF13602.9,1.4e-16,2.4e-20,2.4e-16,2,131,181,314,180,316,0.80
PTB35531.1,KZ679274.1,hypothetical protein,4254,4719,+,ADH_zinc_N,PF00107.29,5.9e-18,1.1e-21,1.1e-17,19,125,165,275,163,280,0.87
PTB35531.1,KZ679274.1,hypothetical protein,4254,4719,+,ADH_zinc_N_2,PF13602.9,1.4e-16,2.4e-20,2.4e-16,2,131,181,314,180,316,0.80
PTB35533.1,KZ679274.1,hypothetical protein,8381,8459,+,PHO4,PF01384.23,5.9e-106,3.5e-110,6.8e-106,1,362,24,591,24,592,0.97
PTB35533.1,KZ679274.1,hypothetical protein,8547,10001,+,PHO4,PF01384.23,5.9e-106,3.5e-110,6.8e-106,1,362,24,591,24,592,0.97
PTB35533.1,KZ679274.1,hypothetical protein,10062,10354,+,PHO4,PF01384.23,5.9e-106,3.5e-110,6.8e-106,1,362,24,591,24,592,0.97
PTB35535.1,KZ679274.1,hypothetical protein,12894,13967,+,Asparaginase_II,PF06089.15,3.6e-123,2.1e-127,4.1e-123,3,321,13,348,11,349,0.97
PTB35536.1,KZ679274.1,hypothetical protein,14788,14873,+,GFA,PF04828.17,6.2e-15,4.5e-19,8.8e-15,1,85,25,111,25,121,0.88
PTB35536.1,KZ679274.1,hypothetical protein,14924,14949,+,GFA,PF04828.17,6.2e-15,4.5e-19,8.8e-15,1,85,25,111,25,121,0.88
PTB35536.1,KZ679274.1,hypothetical protein,15002,15111,+,GFA,PF04828.17,6.2e-15,4.5e-19,8.8e-15,1,85,25,111,25,121,0.88
PTB35536.1,KZ679274.1,hypothetical protein,15175,15200,+,GFA,PF04828.17,6.2e-15,4.5e-19,8.8e-15,1,85,25,111,25,121,0.88
PTB35536.1,KZ679274.1,hypothetical protein,15266,15386,+,GFA,PF04828.17,6.2e-15,4.5e-19,8.8e-15,1,85,25,111,25,121,0.88
