ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB43746.1,KZ679258.1,hypothetical protein,6916,8446,+,HET,PF06985.14,6.7e-24,7.5e-28,1.5e-23,1,146,87,246,87,246,7.6e-01
PTB43747.1,KZ679258.1,hypothetical protein,10456,11935,+,AMP-binding,PF00501.31,1.5e-71,9.7e-76,1.9e-71,22,422,35,455,17,457,8.2e-01
PTB43748.1,KZ679258.1,hypothetical protein,13733,13823,+,Condensation,PF00668.23,3.9e-14,4.0e-18,7.9e-14,34,431,154,536,124,550,6.3e-01
PTB43751.1,KZ679258.1,carbohydrate esterase family 3 protein,19496,20128,+,Lipase_GDSL_2,PF13472.9,1.6e-16,1.0e-20,2.0e-16,2,179,3,182,3,182,8.6e-01
PTB43752.1,KZ679258.1,glycoside hydrolase family 2 protein,23351,23553,-,Ig_mannosidase,PF17753.4,1.1e-15,1.3e-19,2.6e-15,1,81,855,934,855,934,9.1e-01
PTB43753.1,KZ679258.1,hypothetical protein,25188,25859,-,NmrA,PF05368.16,1.3e-12,1.4e-16,2.7e-12,1,142,10,143,10,179,8.3e-01
PTB43754.1,KZ679258.1,hypothetical protein,27040,27717,+,Isochorismatase,PF00857.23,1.0e-17,1.5e-21,3.0e-17,1,168,8,204,8,211,7.9e-01
PTB43755.1,KZ679258.1,hypothetical protein,28826,28939,-,ADH_zinc_N,PF00107.29,8.8e-19,8.5e-23,1.7e-18,1,87,162,249,162,251,9.4e-01
PTB43756.1,KZ679258.1,hypothetical protein,31330,31401,-,adh_short,PF00106.28,9.1e-27,1.3e-28,1.3e-24,1,188,5,213,5,219,8.7e-01
PTB43757.1,KZ679258.1,hypothetical protein,34356,34606,+,HpcH_HpaI,PF03328.17,1.9e-27,1.3e-31,2.6e-27,14,208,57,268,51,273,9.2e-01
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,41651,41973,-,Sortilin-Vps10,PF15902.8,1.3e-14,1.1e-01,1.1e+03,12,46,22,56,19,108,8.4e-01
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,41651,41973,-,Sortilin-Vps10,PF15902.8,1.3e-14,6.5e-08,6.4e-04,2,118,114,256,113,283,7.3e-01
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,41651,41973,-,Sortilin-Vps10,PF15902.8,1.3e-14,1.1e-02,1.1e+02,375,389,338,352,326,362,7.4e-01
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,41651,41973,-,Sortilin-Vps10,PF15902.8,1.3e-14,1.1e-02,1.1e+02,377,389,521,533,509,564,8.5e-01
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,41651,41973,-,Sortilin-Vps10,PF15902.8,1.3e-14,1.0e-11,9.9e-08,2,120,603,715,602,796,8.1e-01
PTB43759.1,KZ679258.1,carbohydrate-binding module family 1 protein,41651,41973,-,CBM_1,PF00734.21,4.3e-14,1.2e-17,1.2e-13,2,29,808,835,807,835,9.8e-01
PTB43761.1,KZ679258.1,hypothetical protein,47240,47821,-,Acetyltransf_3,PF13302.10,1.4e-23,8.7e-28,1.7e-23,3,137,15,152,13,153,8.8e-01
PTB43762.1,KZ679258.1,hypothetical protein,49502,49930,+,Fungal_trans,PF04082.21,2.1e-27,3.5e-31,3.4e-27,1,230,734,950,734,1026,8.6e-01
PTB43762.1,KZ679258.1,hypothetical protein,49502,49930,+,FAD_binding_3,PF01494.22,1.1e-13,1.8e-17,1.8e-13,4,345,10,366,8,370,6.7e-01
PTB43763.1,KZ679258.1,hypothetical protein,54871,55128,+,MFS_1,PF07690.19,3.0e-37,3.0e-41,3.0e-37,2,346,73,447,72,455,7.9e-01
PTB43763.1,KZ679258.1,hypothetical protein,54871,55128,+,MFS_1,PF07690.19,3.0e-37,7.2e-02,7.1e+02,217,240,472,494,457,499,7.1e-01
PTB43764.1,KZ679258.1,hypothetical protein,57360,58042,-,Amidohydro_2,PF04909.17,2.8e-25,2.0e-29,4.0e-25,22,252,42,298,33,319,8.6e-01
PTB43765.1,KZ679258.1,hypothetical protein,62301,62397,-,Collagen,PF01391.21,5.3e-25,4.4e-13,8.6e-09,1,58,321,378,317,379,7.2e-01
PTB43765.1,KZ679258.1,hypothetical protein,62301,62397,-,Collagen,PF01391.21,5.3e-25,1.1e-03,2.1e+01,23,43,63,83,50,90,4.5e-01
PTB43765.1,KZ679258.1,hypothetical protein,62301,62397,-,Collagen,PF01391.21,5.3e-25,5.6e-04,1.1e+01,4,50,114,160,106,203,6.4e-01
PTB43765.1,KZ679258.1,hypothetical protein,62301,62397,-,Collagen,PF01391.21,5.3e-25,6.8e-06,1.3e-01,12,45,206,239,193,260,4.3e-01
PTB43765.1,KZ679258.1,hypothetical protein,62301,62397,-,Collagen,PF01391.21,5.3e-25,3.3e-09,6.5e-05,10,56,267,313,262,318,6.0e-01
PTB43767.1,KZ679258.1,hypothetical protein,64781,65344,+,Acetyltransf_10,PF13673.10,1.6e-12,1.2e-16,2.4e-12,16,126,47,164,20,165,8.3e-01
PTB43769.1,KZ679258.1,glycoside hydrolase family 28 protein,67541,68137,+,Glyco_hydro_28,PF00295.20,5.8e-51,4.5e-55,8.9e-51,23,320,110,431,92,440,8.7e-01
PTB43770.1,KZ679258.1,hypothetical protein,69699,71255,-,Transp_cyt_pur,PF02133.18,1.2e-22,1.3e-26,2.6e-22,14,385,82,444,78,492,7.6e-01
PTB43773.1,KZ679258.1,hypothetical protein,77855,77887,+,NmrA,PF05368.16,1.6e-25,2.0e-29,1.9e-25,1,231,7,262,7,264,8.5e-01
PTB43776.1,KZ679258.1,hypothetical protein,83420,85555,-,MCM2_N,PF12619.11,3.9e-33,9.8e-37,3.9e-33,23,152,2,120,1,121,9.3e-01
PTB43776.1,KZ679258.1,hypothetical protein,83420,85555,-,MCM2_N,PF12619.11,3.9e-33,2.2e+00,8.8e+03,132,150,163,181,155,181,8.5e-01
PTB43776.1,KZ679258.1,hypothetical protein,83420,85555,-,MCM_OB,PF17207.6,9.9e-40,4.5e-43,1.8e-39,2,124,233,359,232,361,9.2e-01
PTB43776.1,KZ679258.1,hypothetical protein,83420,85555,-,MCM,PF00493.26,6.1e-99,2.3e-102,9.1e-99,1,224,399,622,399,622,9.9e-01
PTB43776.1,KZ679258.1,hypothetical protein,83420,85555,-,MCM_lid,PF17855.4,5.4e-26,3.4e-29,1.3e-25,1,87,667,751,667,751,9.6e-01
PTB43777.1,KZ679258.1,hypothetical protein,86400,86542,+,zf-UBR,PF02207.23,3.4e-14,1.4e-01,2.7e+03,24,30,405,411,394,419,6.1e-01
