ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB34904.1,KZ679288.1,hypothetical protein,4498,4582,+,adh_short,PF00106.28,8.6e-19,4.5e-21,4.4e-17,1,124,22,144,22,175,0.89
PTB34904.1,KZ679288.1,hypothetical protein,4498,4582,+,adh_short,PF00106.28,8.6e-19,0.0042,41,148,189,190,229,178,234,0.84
PTB34904.1,KZ679288.1,hypothetical protein,4498,4582,+,KR,PF08659.13,4.5e-11,8.3e-15,8.1e-11,3,91,24,109,23,124,0.83
PTB34904.1,KZ679288.1,hypothetical protein,4648,5137,+,adh_short,PF00106.28,8.6e-19,4.5e-21,4.4e-17,1,124,22,144,22,175,0.89
PTB34904.1,KZ679288.1,hypothetical protein,4648,5137,+,adh_short,PF00106.28,8.6e-19,0.0042,41,148,189,190,229,178,234,0.84
PTB34904.1,KZ679288.1,hypothetical protein,4648,5137,+,KR,PF08659.13,4.5e-11,8.3e-15,8.1e-11,3,91,24,109,23,124,0.83
PTB34904.1,KZ679288.1,hypothetical protein,5213,5582,+,adh_short,PF00106.28,8.6e-19,4.5e-21,4.4e-17,1,124,22,144,22,175,0.89
PTB34904.1,KZ679288.1,hypothetical protein,5213,5582,+,adh_short,PF00106.28,8.6e-19,0.0042,41,148,189,190,229,178,234,0.84
PTB34904.1,KZ679288.1,hypothetical protein,5213,5582,+,KR,PF08659.13,4.5e-11,8.3e-15,8.1e-11,3,91,24,109,23,124,0.83
PTB34905.1,KZ679288.1,hypothetical protein,11352,12435,-,ABC2_membrane,PF01061.27,1.5e-85,3.3e-49,1.6e-45,1,210,447,657,447,657,0.97
PTB34905.1,KZ679288.1,hypothetical protein,11352,12435,-,ABC2_membrane,PF01061.27,1.5e-85,0.078,3.8e+02,2,44,703,743,702,753,0.79
