ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB34792.1,KZ679297.1,hypothetical protein,7692,8471,+,adh_short_C2,PF13561.9,1.5e-53,2.9e-57,1.9e-53,4,233,22,257,17,258,0.94
PTB34792.1,KZ679297.1,hypothetical protein,7692,8471,+,adh_short,PF00106.28,2.3e-34,4.7e-38,3.1e-34,2,187,14,201,13,208,0.96
PTB34792.1,KZ679297.1,hypothetical protein,7692,8471,+,KR,PF08659.13,2e-16,5.2e-20,3.4e-16,2,122,14,132,13,156,0.89
PTB34793.1,KZ679297.1,hypothetical protein,11312,11445,-,Aldo_ket_red,PF00248.24,2.6e-64,1.6e-68,3.2e-64,2,289,43,356,42,358,0.94
PTB34793.1,KZ679297.1,hypothetical protein,10297,11263,-,Aldo_ket_red,PF00248.24,2.6e-64,1.6e-68,3.2e-64,2,289,43,356,42,358,0.94
PTB34794.1,KZ679297.1,hypothetical protein,13159,13385,+,Fungal_trans,PF04082.21,1.1e-31,9.3e-36,1.8e-31,3,258,239,485,237,493,0.85
PTB34794.1,KZ679297.1,hypothetical protein,13434,13504,+,Fungal_trans,PF04082.21,1.1e-31,9.3e-36,1.8e-31,3,258,239,485,237,493,0.85
PTB34794.1,KZ679297.1,hypothetical protein,13602,14487,+,Fungal_trans,PF04082.21,1.1e-31,9.3e-36,1.8e-31,3,258,239,485,237,493,0.85
PTB34794.1,KZ679297.1,hypothetical protein,14559,14954,+,Fungal_trans,PF04082.21,1.1e-31,9.3e-36,1.8e-31,3,258,239,485,237,493,0.85
PTB34794.1,KZ679297.1,hypothetical protein,15007,15236,+,Fungal_trans,PF04082.21,1.1e-31,9.3e-36,1.8e-31,3,258,239,485,237,493,0.85
PTB34794.1,KZ679297.1,hypothetical protein,15291,15491,+,Fungal_trans,PF04082.21,1.1e-31,9.3e-36,1.8e-31,3,258,239,485,237,493,0.85
PTB34794.1,KZ679297.1,hypothetical protein,15549,15733,+,Fungal_trans,PF04082.21,1.1e-31,9.3e-36,1.8e-31,3,258,239,485,237,493,0.85
PTB34795.1,KZ679297.1,hypothetical protein,16702,17367,+,FAD_binding_3,PF01494.22,2e-19,1.1e-22,2.1e-18,2,348,7,373,6,374,0.73
PTB34795.1,KZ679297.1,hypothetical protein,17418,17624,+,FAD_binding_3,PF01494.22,2e-19,1.1e-22,2.1e-18,2,348,7,373,6,374,0.73
PTB34795.1,KZ679297.1,hypothetical protein,17672,18097,+,FAD_binding_3,PF01494.22,2e-19,1.1e-22,2.1e-18,2,348,7,373,6,374,0.73
PTB34796.1,KZ679297.1,hypothetical protein,18669,19268,-,Beta-lactamase,PF00144.27,9.6e-33,5.7e-37,1.1e-32,14,177,29,192,18,194,0.93
PTB34800.1,KZ679297.1,hypothetical protein,24214,24279,-,Isochorismatase,PF00857.23,1.6e-21,1.7e-25,3.4e-21,2,172,15,165,14,167,0.87
PTB34800.1,KZ679297.1,hypothetical protein,23888,24156,-,Isochorismatase,PF00857.23,1.6e-21,1.7e-25,3.4e-21,2,172,15,165,14,167,0.87
PTB34800.1,KZ679297.1,hypothetical protein,23537,23831,-,Isochorismatase,PF00857.23,1.6e-21,1.7e-25,3.4e-21,2,172,15,165,14,167,0.87
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank_5,PF13857.9,2e-18,2.5e-09,9.6e-06,16,56,1,42,1,42,0.97
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank_5,PF13857.9,2e-18,2.9e-10,1.1e-06,2,53,21,73,20,73,0.94
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank_5,PF13857.9,2e-18,3.2e-07,0.0013,1,36,54,89,54,95,0.92
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank_2,PF12796.10,4.5e-18,5.9e-08,0.00023,53,83,1,32,1,32,0.88
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank_2,PF12796.10,4.5e-18,7.3e-15,2.9e-11,23,80,29,97,25,98,0.82
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank_4,PF13637.9,2.1e-16,4.2e-11,1.6e-07,1,46,1,46,1,49,0.95
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank_4,PF13637.9,2.1e-16,3.3e-11,1.3e-07,2,55,36,89,36,89,0.94
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank,PF00023.33,2.9e-16,2.4e-08,9.4e-05,2,33,1,33,1,33,0.92
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank,PF00023.33,2.9e-16,2.5e-07,0.00099,3,33,36,67,34,67,0.92
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank,PF00023.33,2.9e-16,1.6e-05,0.061,1,29,68,97,68,98,0.87
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank_3,PF13606.9,2.4e-14,2.2e-07,0.00085,2,30,1,29,1,30,0.94
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank_3,PF13606.9,2.4e-14,4e-06,0.016,3,29,36,62,34,64,0.88
PTB34801.1,KZ679297.1,hypothetical protein,25323,25619,-,Ank_3,PF13606.9,2.4e-14,2.1e-05,0.082,1,30,68,97,68,98,0.87
