ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB34891.1,KZ679289.1,hypothetical protein,15923,16114,-,ABC_tran,PF00005.30,1.7e-36,1e-17,9.9e-14,3,136,620,754,618,755,0.88
PTB34891.1,KZ679289.1,hypothetical protein,15923,16114,-,ABC_tran,PF00005.30,1.7e-36,1.5e-23,1.5e-19,2,137,1226,1372,1225,1372,0.94
PTB34891.1,KZ679289.1,hypothetical protein,15923,16114,-,ABC_membrane,PF00664.26,7.3e-19,1.6e-06,0.015,4,274,266,533,263,533,0.83
PTB34891.1,KZ679289.1,hypothetical protein,15923,16114,-,ABC_membrane,PF00664.26,7.3e-19,6.9e-20,6.7e-16,2,238,891,1127,890,1155,0.85
PTB34891.1,KZ679289.1,hypothetical protein,15124,15860,-,ABC_tran,PF00005.30,1.7e-36,1e-17,9.9e-14,3,136,620,754,618,755,0.88
PTB34891.1,KZ679289.1,hypothetical protein,15124,15860,-,ABC_tran,PF00005.30,1.7e-36,1.5e-23,1.5e-19,2,137,1226,1372,1225,1372,0.94
PTB34891.1,KZ679289.1,hypothetical protein,15124,15860,-,ABC_membrane,PF00664.26,7.3e-19,1.6e-06,0.015,4,274,266,533,263,533,0.83
PTB34891.1,KZ679289.1,hypothetical protein,15124,15860,-,ABC_membrane,PF00664.26,7.3e-19,6.9e-20,6.7e-16,2,238,891,1127,890,1155,0.85
PTB34891.1,KZ679289.1,hypothetical protein,14519,15060,-,ABC_tran,PF00005.30,1.7e-36,1e-17,9.9e-14,3,136,620,754,618,755,0.88
PTB34891.1,KZ679289.1,hypothetical protein,14519,15060,-,ABC_tran,PF00005.30,1.7e-36,1.5e-23,1.5e-19,2,137,1226,1372,1225,1372,0.94
PTB34891.1,KZ679289.1,hypothetical protein,14519,15060,-,ABC_membrane,PF00664.26,7.3e-19,1.6e-06,0.015,4,274,266,533,263,533,0.83
PTB34891.1,KZ679289.1,hypothetical protein,14519,15060,-,ABC_membrane,PF00664.26,7.3e-19,6.9e-20,6.7e-16,2,238,891,1127,890,1155,0.85
PTB34891.1,KZ679289.1,hypothetical protein,13565,14461,-,ABC_tran,PF00005.30,1.7e-36,1e-17,9.9e-14,3,136,620,754,618,755,0.88
PTB34891.1,KZ679289.1,hypothetical protein,13565,14461,-,ABC_tran,PF00005.30,1.7e-36,1.5e-23,1.5e-19,2,137,1226,1372,1225,1372,0.94
PTB34891.1,KZ679289.1,hypothetical protein,13565,14461,-,ABC_membrane,PF00664.26,7.3e-19,1.6e-06,0.015,4,274,266,533,263,533,0.83
