ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB34769.1,KZ679301.1,hypothetical protein,8346,9152,+,MFS_1,PF07690.19,1.4e-47,2.1e-48,1.4e-44,1,353,62,457,62,457,0.89
PTB34769.1,KZ679301.1,hypothetical protein,8346,9152,+,MFS_1,PF07690.19,1.4e-47,2.6e-09,1.7e-05,68,166,384,524,380,548,0.75
PTB34769.1,KZ679301.1,hypothetical protein,8346,9152,+,TRI12,PF06609.16,4.5e-19,1e-22,6.8e-19,29,323,40,333,19,413,0.81
PTB34769.1,KZ679301.1,hypothetical protein,8346,9152,+,Sugar_tr,PF00083.27,2.7e-13,4.1e-17,2.7e-13,46,194,91,240,40,254,0.86
PTB34769.1,KZ679301.1,hypothetical protein,8346,9152,+,Sugar_tr,PF00083.27,2.7e-13,0.16,1.1e+03,50,102,285,339,260,345,0.75
PTB34769.1,KZ679301.1,hypothetical protein,8346,9152,+,Sugar_tr,PF00083.27,2.7e-13,0.033,2.2e+02,100,162,402,464,367,492,0.71
PTB34769.1,KZ679301.1,hypothetical protein,9221,9540,+,MFS_1,PF07690.19,1.4e-47,2.1e-48,1.4e-44,1,353,62,457,62,457,0.89
PTB34769.1,KZ679301.1,hypothetical protein,9221,9540,+,MFS_1,PF07690.19,1.4e-47,2.6e-09,1.7e-05,68,166,384,524,380,548,0.75
PTB34769.1,KZ679301.1,hypothetical protein,9221,9540,+,TRI12,PF06609.16,4.5e-19,1e-22,6.8e-19,29,323,40,333,19,413,0.81
PTB34769.1,KZ679301.1,hypothetical protein,9221,9540,+,Sugar_tr,PF00083.27,2.7e-13,4.1e-17,2.7e-13,46,194,91,240,40,254,0.86
PTB34769.1,KZ679301.1,hypothetical protein,9221,9540,+,Sugar_tr,PF00083.27,2.7e-13,0.16,1.1e+03,50,102,285,339,260,345,0.75
PTB34769.1,KZ679301.1,hypothetical protein,9221,9540,+,Sugar_tr,PF00083.27,2.7e-13,0.033,2.2e+02,100,162,402,464,367,492,0.71
PTB34769.1,KZ679301.1,hypothetical protein,9634,9779,+,MFS_1,PF07690.19,1.4e-47,2.1e-48,1.4e-44,1,353,62,457,62,457,0.89
PTB34769.1,KZ679301.1,hypothetical protein,9634,9779,+,MFS_1,PF07690.19,1.4e-47,2.6e-09,1.7e-05,68,166,384,524,380,548,0.75
PTB34769.1,KZ679301.1,hypothetical protein,9634,9779,+,TRI12,PF06609.16,4.5e-19,1e-22,6.8e-19,29,323,40,333,19,413,0.81
PTB34769.1,KZ679301.1,hypothetical protein,9634,9779,+,Sugar_tr,PF00083.27,2.7e-13,4.1e-17,2.7e-13,46,194,91,240,40,254,0.86
PTB34769.1,KZ679301.1,hypothetical protein,9634,9779,+,Sugar_tr,PF00083.27,2.7e-13,0.16,1.1e+03,50,102,285,339,260,345,0.75
PTB34769.1,KZ679301.1,hypothetical protein,9634,9779,+,Sugar_tr,PF00083.27,2.7e-13,0.033,2.2e+02,100,162,402,464,367,492,0.71
PTB34769.1,KZ679301.1,hypothetical protein,9847,10235,+,MFS_1,PF07690.19,1.4e-47,2.1e-48,1.4e-44,1,353,62,457,62,457,0.89
PTB34769.1,KZ679301.1,hypothetical protein,9847,10235,+,MFS_1,PF07690.19,1.4e-47,2.6e-09,1.7e-05,68,166,384,524,380,548,0.75
PTB34769.1,KZ679301.1,hypothetical protein,9847,10235,+,TRI12,PF06609.16,4.5e-19,1e-22,6.8e-19,29,323,40,333,19,413,0.81
PTB34769.1,KZ679301.1,hypothetical protein,9847,10235,+,Sugar_tr,PF00083.27,2.7e-13,4.1e-17,2.7e-13,46,194,91,240,40,254,0.86
PTB34769.1,KZ679301.1,hypothetical protein,9847,10235,+,Sugar_tr,PF00083.27,2.7e-13,0.16,1.1e+03,50,102,285,339,260,345,0.75
PTB34769.1,KZ679301.1,hypothetical protein,9847,10235,+,Sugar_tr,PF00083.27,2.7e-13,0.033,2.2e+02,100,162,402,464,367,492,0.71
PTB34772.1,KZ679301.1,hypothetical protein,16694,17530,-,Hydrolase_4,PF12146.11,4.6e-11,5.1e-14,9.9e-10,61,237,63,253,46,255,0.66
