ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB34949.1,KZ679286.1,hypothetical protein,9476,9541,+,FAD_binding_4,PF01565.26,2.2e-16,2.9e-20,5.8e-16,3,138,99,257,97,258,0.94
PTB34949.1,KZ679286.1,hypothetical protein,9604,9693,+,FAD_binding_4,PF01565.26,2.2e-16,2.9e-20,5.8e-16,3,138,99,257,97,258,0.94
PTB34949.1,KZ679286.1,hypothetical protein,9738,11258,+,FAD_binding_4,PF01565.26,2.2e-16,2.9e-20,5.8e-16,3,138,99,257,97,258,0.94
PTB34950.1,KZ679286.1,hypothetical protein,15383,15561,-,Fungal_trans,PF04082.21,2e-22,1.6e-26,3.1e-22,3,247,247,507,245,536,0.81
PTB34950.1,KZ679286.1,hypothetical protein,14942,15321,-,Fungal_trans,PF04082.21,2e-22,1.6e-26,3.1e-22,3,247,247,507,245,536,0.81
PTB34950.1,KZ679286.1,hypothetical protein,14576,14886,-,Fungal_trans,PF04082.21,2e-22,1.6e-26,3.1e-22,3,247,247,507,245,536,0.81
PTB34950.1,KZ679286.1,hypothetical protein,14444,14524,-,Fungal_trans,PF04082.21,2e-22,1.6e-26,3.1e-22,3,247,247,507,245,536,0.81
PTB34950.1,KZ679286.1,hypothetical protein,13757,14364,-,Fungal_trans,PF04082.21,2e-22,1.6e-26,3.1e-22,3,247,247,507,245,536,0.81
PTB34950.1,KZ679286.1,hypothetical protein,13523,13702,-,Fungal_trans,PF04082.21,2e-22,1.6e-26,3.1e-22,3,247,247,507,245,536,0.81
PTB34950.1,KZ679286.1,hypothetical protein,12993,13422,-,Fungal_trans,PF04082.21,2e-22,1.6e-26,3.1e-22,3,247,247,507,245,536,0.81
PTB34951.1,KZ679286.1,hypothetical protein,18339,18380,-,Fungal_trans,PF04082.21,3.5e-14,3.4e-18,6.7e-14,2,266,137,380,136,381,0.82
