ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB40454.1,KZ679262.1,hypothetical protein,9632,9756,+,Amidase,PF01425.24,2.4e-54,2.0e-58,4.0e-54,25,446,152,557,142,557,8.5e-01
PTB40457.1,KZ679262.1,hypothetical protein,21106,21256,-,CTLH,PF10607.12,4.9e-34,8.4e-02,1.6e+03,60,92,37,68,17,100,5.9e-01
PTB40457.1,KZ679262.1,hypothetical protein,21106,21256,-,CTLH,PF10607.12,4.9e-34,9.3e-38,1.8e-33,1,149,193,346,193,347,9.3e-01
PTB40459.1,KZ679262.1,hypothetical protein,25903,26198,-,zf-Tim10_DDP,PF02953.18,2.0e-19,1.4e-23,2.7e-19,4,64,85,146,82,146,9.3e-01
PTB40462.1,KZ679262.1,hypothetical protein,29751,30231,+,Pribosyltran,PF00156.30,5.0e-16,3.6e-20,7.0e-16,18,119,73,180,59,195,8.7e-01
PTB40463.1,KZ679262.1,glycoside hydrolase family 47 protein,34895,35056,-,Glyco_hydro_47,PF01532.23,9.7e-111,6.6e-115,1.3e-110,1,457,37,579,37,580,9.1e-01
PTB40474.1,KZ679262.1,hypothetical protein,67359,67951,+,Aldedh,PF00171.25,8.7e-139,5.5e-143,1.1e-138,7,462,68,520,62,520,9.7e-01
PTB40477.1,KZ679262.1,hypothetical protein,72581,73903,-,Pex2_Pex12,PF04757.17,7.9e-36,4.3e-01,8.5e+03,114,133,25,44,9,56,5.2e-01
PTB40477.1,KZ679262.1,hypothetical protein,72581,73903,-,Pex2_Pex12,PF04757.17,7.9e-36,4.0e-40,7.9e-36,1,223,79,281,79,285,9.3e-01
PTB40479.1,KZ679262.1,hypothetical protein,79901,80161,-,RRN9,PF10680.12,1.1e-19,2.0e-23,4.0e-19,1,66,52,116,52,119,9.2e-01
PTB40480.1,KZ679262.1,hypothetical protein,80571,82547,-,Pescadillo_N,PF06732.14,7.8e-123,7.1e-01,1.4e+04,87,104,597,614,578,639,6.2e-01
PTB40480.1,KZ679262.1,hypothetical protein,80571,82547,-,Pescadillo_N,PF06732.14,7.8e-123,4.0e-127,7.8e-123,1,264,6,277,6,286,9.8e-01
PTB40481.1,KZ679262.1,hypothetical protein,82961,83099,+,PIG-U,PF06728.16,4.9e-126,2.9e-130,5.6e-126,3,381,13,386,11,386,9.7e-01
PTB40482.1,KZ679262.1,hypothetical protein,85864,86011,-,Tom37,PF10568.12,1.2e-37,1.2e-41,2.4e-37,1,125,20,144,20,144,9.6e-01
PTB40488.1,KZ679262.1,hypothetical protein,105838,105887,+,tRNA-synt_1,PF00133.25,3.8e-149,8.9e-153,5.8e-149,9,599,34,659,30,662,9.1e-01
PTB40488.1,KZ679262.1,hypothetical protein,105838,105887,+,Anticodon_1,PF08264.16,3.1e-16,9.1e-20,5.9e-16,2,92,701,791,700,835,8.8e-01
PTB40490.1,KZ679262.1,hypothetical protein,116564,116789,-,Syja_N,PF02383.21,1.6e-87,1.0e-91,2.1e-87,2,323,66,411,65,411,9.1e-01
PTB40493.1,KZ679262.1,hypothetical protein,123075,123186,-,Acyl_transf_3,PF01757.25,2.3e-35,1.4e-39,2.8e-35,2,336,45,446,44,450,8.4e-01
PTB40494.1,KZ679262.1,glycosyltransferase family 32 protein,126050,127288,+,Gly_transf_sug,PF04488.18,1.4e-11,1.7e-15,3.4e-11,3,89,90,175,88,183,7.9e-01
PTB40495.1,KZ679262.1,hypothetical protein,128145,128220,+,Ras,PF00071.25,2.3e-58,4.1e-62,2.7e-58,1,160,21,185,21,187,9.8e-01
PTB40496.1,KZ679262.1,hypothetical protein,129987,130100,+,Mitofilin,PF09731.12,8.5e-146,1.8e-22,3.4e-18,4,155,107,252,104,268,6.8e-01
PTB40496.1,KZ679262.1,hypothetical protein,129987,130100,+,Mitofilin,PF09731.12,8.5e-146,9.9e-131,1.9e-126,255,622,278,634,259,634,9.8e-01
PTB40500.1,KZ679262.1,hypothetical protein,138229,140031,+,DUF3835,PF12927.10,2.0e-23,2.1e-27,2.0e-23,1,78,523,597,523,597,9.4e-01
PTB40500.1,KZ679262.1,hypothetical protein,138229,140031,+,DUF3835,PF12927.10,2.0e-23,5.8e-02,5.7e+02,59,77,467,486,448,486,7.0e-01
PTB40500.1,KZ679262.1,hypothetical protein,138229,140031,+,DUF3835,PF12927.10,2.0e-23,1.5e+00,1.5e+04,14,45,312,345,297,383,6.0e-01
PTB40500.1,KZ679262.1,hypothetical protein,138229,140031,+,Prefoldin_3,PF13758.9,4.1e-30,1.8e-33,1.8e-29,1,98,26,119,26,120,9.5e-01
PTB40502.1,KZ679262.1,hypothetical protein,144295,144338,-,Ribosomal_S17_N,PF16205.8,1.5e-33,2.5e-37,2.5e-33,1,67,22,90,22,90,9.5e-01
PTB40502.1,KZ679262.1,hypothetical protein,144295,144338,-,Ribosomal_S17,PF00366.23,7.8e-27,1.5e-30,1.5e-26,1,67,92,159,92,160,9.8e-01
PTB40503.1,KZ679262.1,hypothetical protein,144411,144611,+,Spc7,PF08317.14,3.6e-78,9.3e-02,6.1e+02,161,187,1159,1185,1143,1213,5.0e-01
PTB40503.1,KZ679262.1,hypothetical protein,144411,144611,+,Spc7,PF08317.14,3.6e-78,7.4e-82,4.8e-78,3,195,945,1140,943,1141,9.8e-01
PTB40503.1,KZ679262.1,hypothetical protein,144411,144611,+,MELT_2,PF15402.9,3.9e-30,1.1e-08,7.2e-05,2,25,518,541,517,542,9.1e-01
PTB40503.1,KZ679262.1,hypothetical protein,144411,144611,+,MELT_2,PF15402.9,3.9e-30,1.4e-05,9.0e-02,5,24,487,506,483,508,8.8e-01
