ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB35328.1,KZ679276.1,hypothetical protein,12547,12735,+,KR,PF08659.13,3.3e-57,4.3e-60,9.4e-57,1,178,1965,2141,1965,2143,0.98
PTB35328.1,KZ679276.1,hypothetical protein,12547,12735,+,ketoacyl-synt,PF00109.29,1.1e-54,2.7e-53,5.8e-50,2,197,8,201,7,210,0.96
PTB35328.1,KZ679276.1,hypothetical protein,12547,12735,+,ketoacyl-synt,PF00109.29,1.1e-54,3e-05,0.065,225,252,208,235,201,236,0.85
PTB35328.1,KZ679276.1,hypothetical protein,12547,12735,+,PS-DH,PF14765.9,5e-53,3.8e-56,8.3e-53,1,291,910,1208,910,1214,0.90
PTB35328.1,KZ679276.1,hypothetical protein,12547,12735,+,Acyl_transf_1,PF00698.24,5.2e-47,4.6e-50,1e-46,2,298,516,842,515,860,0.82
PTB35328.1,KZ679276.1,hypothetical protein,12547,12735,+,Ketoacyl-synt_C,PF02801.25,6.3e-34,1.1e-36,2.4e-33,2,116,245,359,244,362,0.98
PTB35328.1,KZ679276.1,hypothetical protein,12547,12735,+,KAsynt_C_assoc,PF16197.8,2.2e-18,3.4e-21,7.4e-18,1,110,364,483,364,484,0.88
PTB35328.1,KZ679276.1,hypothetical protein,12547,12735,+,ADH_zinc_N,PF00107.29,1.6e-16,3.1e-19,6.7e-16,1,129,1767,1906,1767,1907,0.86
PTB35328.1,KZ679276.1,hypothetical protein,12547,12735,+,ADH_zinc_N_2,PF13602.9,2.2e-15,0.36,7.8e+02,4,55,1314,1375,1312,1415,0.70
PTB35328.1,KZ679276.1,hypothetical protein,12547,12735,+,ADH_zinc_N_2,PF13602.9,2.2e-15,2.9e-17,6.4e-14,11,133,1816,1942,1805,1942,0.73
PTB35328.1,KZ679276.1,hypothetical protein,12547,12735,+,adh_short,PF00106.28,1.8e-11,4.9,1.1e+04,56,87,1238,1269,1234,1274,0.87
