ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB35421.1,KZ679275.1,hypothetical protein,2365,2410,+,WD40,PF00400.35,4.1e-22,2.4e-06,4.7e-02,3,38,7,44,5,44,8.1e-01
PTB35421.1,KZ679275.1,hypothetical protein,2365,2410,+,WD40,PF00400.35,4.1e-22,2.9e-08,5.7e-04,2,38,66,103,65,103,8.8e-01
PTB35421.1,KZ679275.1,hypothetical protein,2365,2410,+,WD40,PF00400.35,4.1e-22,1.6e-09,3.1e-05,8,38,118,150,109,150,8.5e-01
PTB35421.1,KZ679275.1,hypothetical protein,2365,2410,+,WD40,PF00400.35,4.1e-22,3.0e-04,5.9e+00,2,38,157,192,156,192,7.5e-01
PTB35421.1,KZ679275.1,hypothetical protein,2365,2410,+,WD40,PF00400.35,4.1e-22,6.6e-03,1.3e+02,10,38,205,232,196,232,8.1e-01
PTB35422.1,KZ679275.1,glycosyltransferase family 15 protein,5153,5300,-,Glyco_transf_15,PF01793.19,4.9e-115,3.0e-119,6.0e-115,46,325,65,353,42,353,9.6e-01
PTB35423.1,KZ679275.1,hypothetical protein,5784,5855,+,GCP_C_terminal,PF04130.16,4.7e-27,4.5e-01,4.4e+03,252,281,55,85,25,106,5.4e-01
PTB35423.1,KZ679275.1,hypothetical protein,5784,5855,+,GCP_N_terminal,PF17681.4,1.5e-40,2.6e-44,2.6e-40,1,303,237,543,237,543,8.7e-01
PTB35423.1,KZ679275.1,hypothetical protein,5784,5855,+,GCP_C_terminal,PF04130.16,4.7e-27,4.7e-31,4.7e-27,1,289,547,843,547,859,8.0e-01
PTB35424.1,KZ679275.1,hypothetical protein,8991,9444,+,MFS_1,PF07690.19,2.6e-16,1.1e-19,2.2e-15,36,312,105,426,99,434,6.9e-01
PTB35424.1,KZ679275.1,hypothetical protein,8991,9444,+,MFS_1,PF07690.19,2.6e-16,7.5e-05,1.5e+00,109,172,435,502,430,505,7.8e-01
PTB35425.1,KZ679275.1,hypothetical protein,11032,11811,-,Abhydrolase_2,PF02230.19,9.3e-14,1.2e-02,2.4e+02,128,168,174,213,166,243,7.9e-01
PTB35425.1,KZ679275.1,hypothetical protein,11032,11811,-,Abhydrolase_2,PF02230.19,9.3e-14,5.9e-17,1.2e-12,10,127,28,153,23,163,8.0e-01
