ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB36083.1,KZ679271.1,hypothetical protein,3173,3229,+,HpcH_HpaI,PF03328.17,2.3e-30,1.6e-34,3.2e-30,9,184,27,213,25,226,9.3e-01
PTB36084.1,KZ679271.1,hypothetical protein,4538,5695,-,ADH_zinc_N,PF00107.29,2.7e-12,2.3e-16,4.6e-12,3,86,202,284,201,297,9.1e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,KR,PF08659.13,1.9e-53,1.2e-04,1.9e-01,3,51,3750,3798,3749,3825,7.5e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,PP-binding,PF00550.28,2.5e-15,6.1e-10,1.0e-06,2,66,3642,3709,3641,3710,9.4e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,AMP-binding,PF00501.31,3.3e-68,4.3e-71,7.0e-68,2,417,3093,3507,3092,3516,8.4e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,PP-binding,PF00550.28,2.5e-15,5.2e-09,8.5e-06,3,64,2430,2493,2428,2494,8.9e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,KR,PF08659.13,1.9e-53,3.6e-52,5.8e-49,1,173,2139,2309,2139,2316,9.4e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,Epimerase,PF01370.24,9.4e-11,6.4e-03,1.0e+01,41,98,1949,2004,1930,2021,7.8e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,Condensation,PF00668.23,9.9e-51,9.3e-54,1.5e-50,2,437,2620,3053,2619,3064,8.7e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,PS-DH,PF14765.9,1.1e-42,1.3e-45,2.1e-42,1,291,938,1238,938,1244,8.4e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,Acyl_transf_1,PF00698.24,4.2e-45,5.4e-48,8.8e-45,3,302,552,867,551,880,8.4e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,KAsynt_C_assoc,PF16197.8,7.0e-17,1.5e-19,2.5e-16,12,108,399,508,392,510,8.7e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,Ketoacyl-synt_C,PF02801.25,9.9e-32,1.7e-34,2.8e-31,2,118,266,386,265,387,9.3e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,ketoacyl-synt,PF00109.29,4.5e-70,6.1e-73,1.0e-69,2,253,7,257,6,257,9.6e-01
PTB36085.1,KZ679271.1,hypothetical protein,6788,7110,+,Methyltransf_12,PF08242.15,1.1e-14,2.3e-17,3.8e-14,1,99,1431,1533,1431,1533,8.9e-01
PTB36091.1,KZ679271.1,hypothetical protein,34593,34928,-,AMP-binding,PF00501.31,1.2e-26,1.6e-29,3.1e-25,202,424,3,204,1,204,8.7e-01
PTB36092.1,KZ679271.1,hypothetical protein,35781,36003,+,ABC_membrane,PF00664.26,3.6e-36,1.0e-25,1.0e-21,37,154,95,218,73,220,8.8e-01
PTB36092.1,KZ679271.1,hypothetical protein,35781,36003,+,ABC_membrane,PF00664.26,3.6e-36,8.6e-18,8.5e-14,179,273,227,319,219,320,9.3e-01
PTB36092.1,KZ679271.1,hypothetical protein,35781,36003,+,ABC_tran,PF00005.30,8.3e-35,3.0e-38,2.9e-34,1,137,389,545,389,545,9.3e-01
PTB36093.1,KZ679271.1,hypothetical protein,39074,39184,-,CFEM,PF05730.14,1.1e-14,6.9e-19,1.4e-14,2,63,30,90,29,91,9.2e-01
PTB36095.1,KZ679271.1,glycoside hydrolase family 78 protein,44806,45114,+,Bac_rhamnosid_C,PF17390.5,5.3e-16,5.3e-19,1.0e-14,1,67,647,713,647,722,9.2e-01
PTB36095.1,KZ679271.1,glycoside hydrolase family 78 protein,44806,45114,+,Bac_rhamnosid_C,PF17390.5,5.3e-16,2.9e-02,5.7e+02,11,54,117,160,115,166,8.2e-01
PTB36095.1,KZ679271.1,glycoside hydrolase family 78 protein,44806,45114,+,Bac_rhamnosid_C,PF17390.5,5.3e-16,2.1e-01,4.1e+03,13,28,408,423,401,424,8.3e-01
PTB36096.1,KZ679271.1,hypothetical protein,49001,49428,-,ABC2_membrane,PF01061.27,3.7e-26,5.7e-30,3.7e-26,5,210,353,560,352,560,9.4e-01
PTB36096.1,KZ679271.1,hypothetical protein,49001,49428,-,ABC2_membrane,PF01061.27,3.7e-26,1.2e-01,7.9e+02,134,156,596,618,577,626,7.6e-01
PTB36096.1,KZ679271.1,hypothetical protein,49001,49428,-,ABC_tran,PF00005.30,4.6e-27,1.5e-30,9.5e-27,3,137,55,207,53,207,9.3e-01
PTB36096.1,KZ679271.1,hypothetical protein,49001,49428,-,ABC_tran,PF00005.30,4.6e-27,1.2e+00,7.6e+03,38,69,298,330,289,343,6.8e-01
PTB36097.1,KZ679271.1,hypothetical protein,50207,50422,+,Fungal_trans,PF04082.21,3.7e-12,2.8e-16,5.5e-12,23,205,222,377,178,432,7.9e-01
PTB36100.1,KZ679271.1,hypothetical protein,58688,59179,-,HATPase_c,PF02518.29,7.5e-13,1.6e-16,1.6e-12,6,108,543,644,538,647,8.1e-01
PTB36100.1,KZ679271.1,hypothetical protein,58688,59179,-,Response_reg,PF00072.27,2.2e-17,4.5e-21,4.4e-17,2,107,874,993,873,997,9.0e-01
PTB36102.1,KZ679271.1,hypothetical protein,63826,63842,+,Pyridoxal_deC,PF00282.22,8.2e-55,1.0e-08,2.0e-04,9,99,19,108,12,120,8.9e-01
PTB36102.1,KZ679271.1,hypothetical protein,63826,63842,+,Pyridoxal_deC,PF00282.22,8.2e-55,2.3e-52,4.5e-48,147,336,122,315,112,344,9.3e-01
PTB36103.1,KZ679271.1,hypothetical protein,66380,67222,+,Abhydrolase_6,PF12697.10,7.1e-11,4.3e-15,8.4e-11,1,126,38,167,38,267,6.0e-01
PTB36104.1,KZ679271.1,hypothetical protein,69658,69985,+,UstYa,PF11807.11,2.0e-39,1.4e-43,2.7e-39,3,218,49,283,47,285,8.6e-01
PTB36106.1,KZ679271.1,hypothetical protein,76368,76454,-,Fructosamin_kin,PF03881.17,2.7e-31,2.1e-35,4.1e-31,32,269,91,352,64,370,8.5e-01
PTB36108.1,KZ679271.1,hypothetical protein,83397,84381,+,MFS_1,PF07690.19,8.8e-39,4.5e-43,8.8e-39,3,351,39,442,37,445,8.0e-01
PTB36113.1,KZ679271.1,hypothetical protein,105289,105384,+,FAD_binding_3,PF01494.22,1.1e-20,1.0e-11,2.0e-07,4,171,3,174,1,181,7.5e-01
PTB36113.1,KZ679271.1,hypothetical protein,105289,105384,+,FAD_binding_3,PF01494.22,1.1e-20,4.4e-15,8.6e-11,278,347,306,376,287,378,9.0e-01
PTB36114.1,KZ679271.1,glycoside hydrolase family 3 protein,109553,109883,-,Fn3-like,PF14310.9,6.7e-18,2.2e-21,1.4e-17,1,71,787,855,787,855,9.7e-01
PTB36114.1,KZ679271.1,glycoside hydrolase family 3 protein,109553,109883,-,Glyco_hydro_3,PF00933.24,9.6e-34,2.6e-37,1.7e-33,63,318,93,351,87,352,8.7e-01
PTB36114.1,KZ679271.1,glycoside hydrolase family 3 protein,109553,109883,-,Glyco_hydro_3_C,PF01915.25,5.0e-51,1.4e-54,9.1e-51,1,204,412,671,412,671,8.7e-01
PTB36115.1,KZ679271.1,hypothetical protein,111860,112065,-,AOX,PF01786.20,2.0e-38,9.8e-31,1.9e-26,30,130,1,111,1,112,9.6e-01
PTB36115.1,KZ679271.1,hypothetical protein,111860,112065,-,AOX,PF01786.20,2.0e-38,1.6e-04,3.2e+00,193,216,143,164,139,164,8.4e-01
PTB36120.1,KZ679271.1,hypothetical protein,125279,125333,+,Amidohydro_2,PF04909.17,1.8e-31,1.1e-35,2.1e-31,1,287,5,316,5,317,9.0e-01
PTB36122.1,KZ679271.1,hypothetical protein,130295,130717,-,adh_short,PF00106.28,9.6e-35,2.5e-38,1.2e-34,1,191,32,222,32,225,9.7e-01
PTB36123.1,KZ679271.1,hypothetical protein,132624,133077,-,Ada_Zn_binding,PF02805.19,1.9e-27,1.6e-31,3.1e-27,1,64,22,85,22,86,9.8e-01
PTB36125.1,KZ679271.1,hypothetical protein,137620,137847,-,Transferase,PF02458.18,7.4e-15,6.7e-19,1.3e-14,127,422,157,474,134,478,8.0e-01
PTB36127.1,KZ679271.1,hypothetical protein,140894,141085,+,FAA_hydrolase,PF01557.21,1.9e-59,3.1e-63,3.0e-59,3,217,78,283,76,284,9.6e-01
PTB36127.1,KZ679271.1,hypothetical protein,140894,141085,+,Fungal_trans,PF04082.21,4.7e-21,4.8e-25,4.7e-21,1,196,468,670,468,714,8.6e-01
PTB36127.1,KZ679271.1,hypothetical protein,140894,141085,+,Fungal_trans,PF04082.21,4.7e-21,1.3e-01,1.3e+03,222,264,883,940,830,943,6.6e-01
PTB36128.1,KZ679271.1,hypothetical protein,146339,146387,-,GST_N,PF02798.23,6.8e-12,5.4e-01,2.7e+03,13,35,122,144,118,152,8.0e-01
PTB36128.1,KZ679271.1,hypothetical protein,146339,146387,-,GST_N_3,PF13417.9,1.7e-12,7.0e-16,3.4e-12,11,73,18,88,15,91,8.7e-01
PTB36128.1,KZ679271.1,hypothetical protein,146339,146387,-,GST_C,PF00043.28,1.5e-11,1.7e-14,8.1e-11,30,93,145,208,141,208,9.4e-01
PTB36129.1,KZ679271.1,hypothetical protein,146970,147815,-,Polysacc_deac_1,PF01522.24,2.1e-17,3.7e-01,7.2e+03,91,113,241,263,235,266,7.4e-01
PTB36129.1,KZ679271.1,hypothetical protein,146970,147815,-,Polysacc_deac_1,PF01522.24,2.1e-17,2.4e-21,4.6e-17,19,124,46,150,9,150,9.1e-01
PTB36130.1,KZ679271.1,hypothetical protein,148468,148989,+,Glyoxalase,PF00903.28,1.2e-12,1.0e-16,2.0e-12,1,128,10,140,10,140,8.7e-01
PTB36136.1,KZ679271.1,hypothetical protein,159861,159881,-,Epimerase,PF01370.24,1.0e-12,7.0e-17,1.4e-12,1,177,6,203,6,253,8.3e-01
PTB36138.1,KZ679271.1,hypothetical protein,162467,163456,+,Sacchrp_dh_NADP,PF03435.21,2.6e-13,2.1e-17,4.1e-13,3,125,6,118,4,123,7.5e-01
PTB36140.1,KZ679271.1,hypothetical protein,166580,167770,-,ADH_zinc_N,PF00107.29,1.0e-13,9.7e-18,1.9e-13,2,129,219,354,218,355,8.6e-01
PTB36141.1,KZ679271.1,hypothetical protein,170045,170284,-,Fungal_trans,PF04082.21,4.4e-13,5.9e-17,1.2e-12,2,199,150,339,149,362,8.1e-01
PTB36142.1,KZ679271.1,hypothetical protein,171627,173387,-,MFS_1,PF07690.19,1.1e-21,9.2e-20,1.8e-15,1,302,72,370,72,373,8.4e-01
PTB36143.1,KZ679271.1,hypothetical protein,173990,174407,+,DIT1_PvcA,PF05141.15,5.4e-94,1.3e-97,8.5e-94,1,276,68,338,68,339,9.7e-01
PTB36143.1,KZ679271.1,hypothetical protein,173990,174407,+,AMP-binding,PF00501.31,1.2e-25,3.1e-29,2.0e-25,23,327,491,790,467,812,7.8e-01
PTB36143.1,KZ679271.1,hypothetical protein,173990,174407,+,Transferase,PF02458.18,1.8e-11,2.0e-06,1.3e-02,13,174,1102,1279,1097,1344,7.1e-01
PTB36143.1,KZ679271.1,hypothetical protein,173990,174407,+,Transferase,PF02458.18,1.8e-11,9.4e-10,6.1e-06,230,433,1386,1610,1368,1611,7.9e-01
PTB36145.1,KZ679271.1,hypothetical protein,184698,184937,-,MFS_1,PF07690.19,4.1e-35,2.8e-39,5.4e-35,2,353,74,443,73,443,9.0e-01
PTB36146.1,KZ679271.1,hypothetical protein,185372,185684,+,Abhydrolase_10,PF20091.2,7.8e-69,4.9e-73,9.5e-69,15,409,31,447,6,448,7.9e-01
PTB36147.1,KZ679271.1,hypothetical protein,188310,188468,-,Aminotran_1_2,PF00155.24,9.3e-69,5.4e-73,1.1e-68,3,363,30,398,28,398,9.5e-01
PTB36148.1,KZ679271.1,hypothetical protein,188939,190306,+,RraA-like,PF03737.18,7.9e-63,3.3e-31,6.5e-27,1,149,15,170,15,171,8.6e-01
PTB36148.1,KZ679271.1,hypothetical protein,188939,190306,+,RraA-like,PF03737.18,7.9e-63,3.8e-39,7.4e-35,1,150,252,406,252,406,9.3e-01
PTB36149.1,KZ679271.1,hypothetical protein,191440,191571,-,HpcH_HpaI,PF03328.17,7.8e-34,4.9e-38,9.5e-34,2,215,23,244,22,249,8.9e-01
PTB36150.1,KZ679271.1,hypothetical protein,192239,192297,+,Fungal_trans,PF04082.21,1.0e-21,1.3e-25,2.5e-21,41,252,229,415,210,445,8.3e-01
