ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB34734.1,KZ679312.1,hypothetical protein,6128,6159,-,AOX,PF01786.20,1.6e-94,9.3e-99,1.8e-94,1,216,12,241,12,241,0.98
PTB34734.1,KZ679312.1,hypothetical protein,5771,6073,-,AOX,PF01786.20,1.6e-94,9.3e-99,1.8e-94,1,216,12,241,12,241,0.98
PTB34734.1,KZ679312.1,hypothetical protein,5146,5656,-,AOX,PF01786.20,1.6e-94,9.3e-99,1.8e-94,1,216,12,241,12,241,0.98
PTB34736.1,KZ679312.1,hypothetical protein,10715,10978,-,3HCDH_N,PF02737.21,2.6e-42,1.6e-45,3.2e-41,1,178,7,182,7,185,0.94
PTB34736.1,KZ679312.1,hypothetical protein,10715,10978,-,3HCDH_N,PF02737.21,2.6e-42,0.013,2.5e+02,27,73,265,314,236,318,0.57
PTB34736.1,KZ679312.1,hypothetical protein,10479,10655,-,3HCDH_N,PF02737.21,2.6e-42,1.6e-45,3.2e-41,1,178,7,182,7,185,0.94
PTB34736.1,KZ679312.1,hypothetical protein,10479,10655,-,3HCDH_N,PF02737.21,2.6e-42,0.013,2.5e+02,27,73,265,314,236,318,0.57
PTB34736.1,KZ679312.1,hypothetical protein,10213,10417,-,3HCDH_N,PF02737.21,2.6e-42,1.6e-45,3.2e-41,1,178,7,182,7,185,0.94
PTB34736.1,KZ679312.1,hypothetical protein,10213,10417,-,3HCDH_N,PF02737.21,2.6e-42,0.013,2.5e+02,27,73,265,314,236,318,0.57
PTB34736.1,KZ679312.1,hypothetical protein,9848,10158,-,3HCDH_N,PF02737.21,2.6e-42,1.6e-45,3.2e-41,1,178,7,182,7,185,0.94
PTB34736.1,KZ679312.1,hypothetical protein,9848,10158,-,3HCDH_N,PF02737.21,2.6e-42,0.013,2.5e+02,27,73,265,314,236,318,0.57
