ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB37044.1,KZ679268.1,hypothetical protein,4242,4563,+,AhpC-TSA,PF00578.24,2.6e-12,1.7e-16,3.3e-12,12,121,76,187,60,190,0.90
PTB37044.1,KZ679268.1,hypothetical protein,4621,4955,+,AhpC-TSA,PF00578.24,2.6e-12,1.7e-16,3.3e-12,12,121,76,187,60,190,0.90
PTB37047.1,KZ679268.1,hypothetical protein,10603,10936,+,Cupin_2,PF07883.14,4.9e-12,3.5e-16,6.8e-12,3,63,41,101,39,109,0.90
PTB37047.1,KZ679268.1,hypothetical protein,10992,11056,+,Cupin_2,PF07883.14,4.9e-12,3.5e-16,6.8e-12,3,63,41,101,39,109,0.90
PTB37048.1,KZ679268.1,hypothetical protein,11771,11866,+,p450,PF00067.25,1.7e-42,2.5e-33,4.9e-29,19,365,59,445,50,451,0.76
PTB37048.1,KZ679268.1,hypothetical protein,11771,11866,+,p450,PF00067.25,1.7e-42,3.1e-15,6.1e-11,381,457,485,568,475,572,0.87
PTB37048.1,KZ679268.1,hypothetical protein,11926,11965,+,p450,PF00067.25,1.7e-42,2.5e-33,4.9e-29,19,365,59,445,50,451,0.76
PTB37048.1,KZ679268.1,hypothetical protein,11926,11965,+,p450,PF00067.25,1.7e-42,3.1e-15,6.1e-11,381,457,485,568,475,572,0.87
PTB37048.1,KZ679268.1,hypothetical protein,12045,12195,+,p450,PF00067.25,1.7e-42,2.5e-33,4.9e-29,19,365,59,445,50,451,0.76
PTB37048.1,KZ679268.1,hypothetical protein,12045,12195,+,p450,PF00067.25,1.7e-42,3.1e-15,6.1e-11,381,457,485,568,475,572,0.87
PTB37048.1,KZ679268.1,hypothetical protein,12246,12381,+,p450,PF00067.25,1.7e-42,2.5e-33,4.9e-29,19,365,59,445,50,451,0.76
PTB37048.1,KZ679268.1,hypothetical protein,12246,12381,+,p450,PF00067.25,1.7e-42,3.1e-15,6.1e-11,381,457,485,568,475,572,0.87
PTB37048.1,KZ679268.1,hypothetical protein,12447,12822,+,p450,PF00067.25,1.7e-42,2.5e-33,4.9e-29,19,365,59,445,50,451,0.76
PTB37048.1,KZ679268.1,hypothetical protein,12447,12822,+,p450,PF00067.25,1.7e-42,3.1e-15,6.1e-11,381,457,485,568,475,572,0.87
PTB37048.1,KZ679268.1,hypothetical protein,12891,13429,+,p450,PF00067.25,1.7e-42,2.5e-33,4.9e-29,19,365,59,445,50,451,0.76
PTB37048.1,KZ679268.1,hypothetical protein,12891,13429,+,p450,PF00067.25,1.7e-42,3.1e-15,6.1e-11,381,457,485,568,475,572,0.87
