ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB35093.1,KZ679281.1,hypothetical protein,13894,13989,-,MFS_1,PF07690.19,2.5e-14,1.3e-18,2.5e-14,2,346,129,458,125,466,0.72
PTB35093.1,KZ679281.1,hypothetical protein,13894,13989,-,MFS_1,PF07690.19,2.5e-14,0.025,4.9e+02,214,266,457,503,439,510,0.52
PTB35093.1,KZ679281.1,hypothetical protein,13304,13444,-,MFS_1,PF07690.19,2.5e-14,1.3e-18,2.5e-14,2,346,129,458,125,466,0.72
PTB35093.1,KZ679281.1,hypothetical protein,13304,13444,-,MFS_1,PF07690.19,2.5e-14,0.025,4.9e+02,214,266,457,503,439,510,0.52
PTB35093.1,KZ679281.1,hypothetical protein,12446,13151,-,MFS_1,PF07690.19,2.5e-14,1.3e-18,2.5e-14,2,346,129,458,125,466,0.72
PTB35093.1,KZ679281.1,hypothetical protein,12446,13151,-,MFS_1,PF07690.19,2.5e-14,0.025,4.9e+02,214,266,457,503,439,510,0.52
PTB35093.1,KZ679281.1,hypothetical protein,11689,12287,-,MFS_1,PF07690.19,2.5e-14,1.3e-18,2.5e-14,2,346,129,458,125,466,0.72
PTB35093.1,KZ679281.1,hypothetical protein,11689,12287,-,MFS_1,PF07690.19,2.5e-14,0.025,4.9e+02,214,266,457,503,439,510,0.52
PTB35094.1,KZ679281.1,hypothetical protein,18588,19253,+,Sugar_tr,PF00083.27,1.1e-82,1.3e-86,1.3e-82,2,452,54,507,53,507,0.92
PTB35094.1,KZ679281.1,hypothetical protein,18588,19253,+,MFS_1,PF07690.19,2e-16,0.014,1.4e+02,205,241,45,87,18,103,0.66
PTB35094.1,KZ679281.1,hypothetical protein,18588,19253,+,MFS_1,PF07690.19,2e-16,2e-20,2e-16,2,351,58,453,57,458,0.71
PTB35094.1,KZ679281.1,hypothetical protein,18588,19253,+,MFS_1,PF07690.19,2e-16,4.3e-05,0.42,40,182,351,500,349,519,0.70
PTB35094.1,KZ679281.1,hypothetical protein,19319,19682,+,Sugar_tr,PF00083.27,1.1e-82,1.3e-86,1.3e-82,2,452,54,507,53,507,0.92
PTB35094.1,KZ679281.1,hypothetical protein,19319,19682,+,MFS_1,PF07690.19,2e-16,0.014,1.4e+02,205,241,45,87,18,103,0.66
PTB35094.1,KZ679281.1,hypothetical protein,19319,19682,+,MFS_1,PF07690.19,2e-16,2e-20,2e-16,2,351,58,453,57,458,0.71
PTB35094.1,KZ679281.1,hypothetical protein,19319,19682,+,MFS_1,PF07690.19,2e-16,4.3e-05,0.42,40,182,351,500,349,519,0.70
PTB35094.1,KZ679281.1,hypothetical protein,19737,19801,+,Sugar_tr,PF00083.27,1.1e-82,1.3e-86,1.3e-82,2,452,54,507,53,507,0.92
PTB35094.1,KZ679281.1,hypothetical protein,19737,19801,+,MFS_1,PF07690.19,2e-16,0.014,1.4e+02,205,241,45,87,18,103,0.66
PTB35094.1,KZ679281.1,hypothetical protein,19737,19801,+,MFS_1,PF07690.19,2e-16,2e-20,2e-16,2,351,58,453,57,458,0.71
PTB35094.1,KZ679281.1,hypothetical protein,19737,19801,+,MFS_1,PF07690.19,2e-16,4.3e-05,0.42,40,182,351,500,349,519,0.70
PTB35094.1,KZ679281.1,hypothetical protein,19851,19984,+,Sugar_tr,PF00083.27,1.1e-82,1.3e-86,1.3e-82,2,452,54,507,53,507,0.92
PTB35094.1,KZ679281.1,hypothetical protein,19851,19984,+,MFS_1,PF07690.19,2e-16,0.014,1.4e+02,205,241,45,87,18,103,0.66
PTB35094.1,KZ679281.1,hypothetical protein,19851,19984,+,MFS_1,PF07690.19,2e-16,2e-20,2e-16,2,351,58,453,57,458,0.71
PTB35094.1,KZ679281.1,hypothetical protein,19851,19984,+,MFS_1,PF07690.19,2e-16,4.3e-05,0.42,40,182,351,500,349,519,0.70
PTB35094.1,KZ679281.1,hypothetical protein,20060,20432,+,Sugar_tr,PF00083.27,1.1e-82,1.3e-86,1.3e-82,2,452,54,507,53,507,0.92
PTB35094.1,KZ679281.1,hypothetical protein,20060,20432,+,MFS_1,PF07690.19,2e-16,0.014,1.4e+02,205,241,45,87,18,103,0.66
PTB35094.1,KZ679281.1,hypothetical protein,20060,20432,+,MFS_1,PF07690.19,2e-16,2e-20,2e-16,2,351,58,453,57,458,0.71
