ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB34818.1,KZ679295.1,hypothetical protein,10579,10854,+,TcA_TcB_BD,PF18276.4,2.2e-118,6.2e-122,4.1e-118,1,287,2591,2883,2591,2883,0.98
PTB34818.1,KZ679295.1,hypothetical protein,10579,10854,+,ABC_toxin_N,PF20220.1,2.8e-48,1.2e-51,7.8e-48,2,124,1508,1629,1507,1629,0.95
PTB34818.1,KZ679295.1,hypothetical protein,10579,10854,+,Neuraminidase,PF18413.4,3.6e-36,5.6e-40,3.6e-36,1,139,1659,1820,1659,1846,0.90
PTB34818.1,KZ679295.1,hypothetical protein,10579,10854,+,Neuraminidase,PF18413.4,3.6e-36,0.61,4e+03,115,155,2997,3037,2988,3050,0.70
PTB34818.1,KZ679295.1,hypothetical protein,10915,12423,+,TcA_TcB_BD,PF18276.4,2.2e-118,6.2e-122,4.1e-118,1,287,2591,2883,2591,2883,0.98
PTB34818.1,KZ679295.1,hypothetical protein,10915,12423,+,ABC_toxin_N,PF20220.1,2.8e-48,1.2e-51,7.8e-48,2,124,1508,1629,1507,1629,0.95
PTB34818.1,KZ679295.1,hypothetical protein,10915,12423,+,Neuraminidase,PF18413.4,3.6e-36,5.6e-40,3.6e-36,1,139,1659,1820,1659,1846,0.90
PTB34818.1,KZ679295.1,hypothetical protein,10915,12423,+,Neuraminidase,PF18413.4,3.6e-36,0.61,4e+03,115,155,2997,3037,2988,3050,0.70
PTB34818.1,KZ679295.1,hypothetical protein,12529,14746,+,TcA_TcB_BD,PF18276.4,2.2e-118,6.2e-122,4.1e-118,1,287,2591,2883,2591,2883,0.98
PTB34818.1,KZ679295.1,hypothetical protein,12529,14746,+,ABC_toxin_N,PF20220.1,2.8e-48,1.2e-51,7.8e-48,2,124,1508,1629,1507,1629,0.95
PTB34818.1,KZ679295.1,hypothetical protein,12529,14746,+,Neuraminidase,PF18413.4,3.6e-36,5.6e-40,3.6e-36,1,139,1659,1820,1659,1846,0.90
PTB34818.1,KZ679295.1,hypothetical protein,12529,14746,+,Neuraminidase,PF18413.4,3.6e-36,0.61,4e+03,115,155,2997,3037,2988,3050,0.70
PTB34818.1,KZ679295.1,hypothetical protein,14783,16408,+,TcA_TcB_BD,PF18276.4,2.2e-118,6.2e-122,4.1e-118,1,287,2591,2883,2591,2883,0.98
PTB34818.1,KZ679295.1,hypothetical protein,14783,16408,+,ABC_toxin_N,PF20220.1,2.8e-48,1.2e-51,7.8e-48,2,124,1508,1629,1507,1629,0.95
PTB34818.1,KZ679295.1,hypothetical protein,14783,16408,+,Neuraminidase,PF18413.4,3.6e-36,5.6e-40,3.6e-36,1,139,1659,1820,1659,1846,0.90
PTB34818.1,KZ679295.1,hypothetical protein,14783,16408,+,Neuraminidase,PF18413.4,3.6e-36,0.61,4e+03,115,155,2997,3037,2988,3050,0.70
PTB34818.1,KZ679295.1,hypothetical protein,16478,17148,+,TcA_TcB_BD,PF18276.4,2.2e-118,6.2e-122,4.1e-118,1,287,2591,2883,2591,2883,0.98
PTB34818.1,KZ679295.1,hypothetical protein,16478,17148,+,ABC_toxin_N,PF20220.1,2.8e-48,1.2e-51,7.8e-48,2,124,1508,1629,1507,1629,0.95
PTB34818.1,KZ679295.1,hypothetical protein,16478,17148,+,Neuraminidase,PF18413.4,3.6e-36,5.6e-40,3.6e-36,1,139,1659,1820,1659,1846,0.90
