ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB35021.1,KZ679283.1,hypothetical protein,6699,6825,-,Ferric_reduct,PF01794.22,7.6e-18,0.79,5.2e+03,25,40,47,63,22,71,0.69
PTB35021.1,KZ679283.1,hypothetical protein,6699,6825,-,Ferric_reduct,PF01794.22,7.6e-18,0.93,6.1e+03,6,36,62,91,57,99,0.66
PTB35021.1,KZ679283.1,hypothetical protein,6699,6825,-,Ferric_reduct,PF01794.22,7.6e-18,1.2e-21,7.6e-18,1,123,107,224,107,225,0.94
PTB35021.1,KZ679283.1,hypothetical protein,6699,6825,-,FAD_binding_8,PF08022.15,2.1e-16,8.1e-20,5.3e-16,29,107,279,367,259,369,0.92
PTB35021.1,KZ679283.1,hypothetical protein,6699,6825,-,NAD_binding_6,PF08030.15,8.2e-14,2.1e-13,1.4e-09,3,81,377,462,376,471,0.86
PTB35021.1,KZ679283.1,hypothetical protein,6699,6825,-,NAD_binding_6,PF08030.15,8.2e-14,4.3e-05,0.28,113,152,473,512,464,516,0.89
PTB35021.1,KZ679283.1,hypothetical protein,5153,6630,-,Ferric_reduct,PF01794.22,7.6e-18,0.79,5.2e+03,25,40,47,63,22,71,0.69
PTB35021.1,KZ679283.1,hypothetical protein,5153,6630,-,Ferric_reduct,PF01794.22,7.6e-18,0.93,6.1e+03,6,36,62,91,57,99,0.66
PTB35021.1,KZ679283.1,hypothetical protein,5153,6630,-,Ferric_reduct,PF01794.22,7.6e-18,1.2e-21,7.6e-18,1,123,107,224,107,225,0.94
PTB35021.1,KZ679283.1,hypothetical protein,5153,6630,-,FAD_binding_8,PF08022.15,2.1e-16,8.1e-20,5.3e-16,29,107,279,367,259,369,0.92
PTB35021.1,KZ679283.1,hypothetical protein,5153,6630,-,NAD_binding_6,PF08030.15,8.2e-14,2.1e-13,1.4e-09,3,81,377,462,376,471,0.86
PTB35021.1,KZ679283.1,hypothetical protein,5153,6630,-,NAD_binding_6,PF08030.15,8.2e-14,4.3e-05,0.28,113,152,473,512,464,516,0.89
PTB35022.1,KZ679283.1,hypothetical protein,7724,8257,+,DM13,PF10517.12,6.5e-11,6.2e-15,1.2e-10,8,104,38,128,31,128,0.82
PTB35023.1,KZ679283.1,hypothetical protein,9778,10203,-,Arylsulfotran_2,PF14269.9,7.9e-58,1.1e-61,1.1e-57,23,298,142,425,118,426,0.92
PTB35023.1,KZ679283.1,hypothetical protein,9778,10203,-,Arylsulfotrans,PF05935.14,1.6e-11,3.1e-14,3e-10,93,340,181,406,170,425,0.75
PTB35023.1,KZ679283.1,hypothetical protein,9335,9712,-,Arylsulfotran_2,PF14269.9,7.9e-58,1.1e-61,1.1e-57,23,298,142,425,118,426,0.92
PTB35023.1,KZ679283.1,hypothetical protein,9335,9712,-,Arylsulfotrans,PF05935.14,1.6e-11,3.1e-14,3e-10,93,340,181,406,170,425,0.75
PTB35023.1,KZ679283.1,hypothetical protein,9166,9279,-,Arylsulfotran_2,PF14269.9,7.9e-58,1.1e-61,1.1e-57,23,298,142,425,118,426,0.92
