ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB42746.1,KZ679259.1,hypothetical protein,2980,3011,+,BAR_2,PF10455.12,7.5e-61,1.1e-64,1.1e-60,1,285,16,299,16,303,0.94
PTB42746.1,KZ679259.1,hypothetical protein,2980,3011,+,BAR,PF03114.21,2.5e-22,6.3e-25,6.2e-21,6,237,22,301,16,303,0.80
PTB42746.1,KZ679259.1,hypothetical protein,3087,3168,+,BAR_2,PF10455.12,7.5e-61,1.1e-64,1.1e-60,1,285,16,299,16,303,0.94
PTB42746.1,KZ679259.1,hypothetical protein,3087,3168,+,BAR,PF03114.21,2.5e-22,6.3e-25,6.2e-21,6,237,22,301,16,303,0.80
PTB42746.1,KZ679259.1,hypothetical protein,3235,3317,+,BAR_2,PF10455.12,7.5e-61,1.1e-64,1.1e-60,1,285,16,299,16,303,0.94
PTB42746.1,KZ679259.1,hypothetical protein,3235,3317,+,BAR,PF03114.21,2.5e-22,6.3e-25,6.2e-21,6,237,22,301,16,303,0.80
PTB42746.1,KZ679259.1,hypothetical protein,3377,3974,+,BAR_2,PF10455.12,7.5e-61,1.1e-64,1.1e-60,1,285,16,299,16,303,0.94
PTB42746.1,KZ679259.1,hypothetical protein,3377,3974,+,BAR,PF03114.21,2.5e-22,6.3e-25,6.2e-21,6,237,22,301,16,303,0.80
PTB42746.1,KZ679259.1,hypothetical protein,4038,4169,+,BAR_2,PF10455.12,7.5e-61,1.1e-64,1.1e-60,1,285,16,299,16,303,0.94
PTB42746.1,KZ679259.1,hypothetical protein,4038,4169,+,BAR,PF03114.21,2.5e-22,6.3e-25,6.2e-21,6,237,22,301,16,303,0.80
PTB42746.1,KZ679259.1,hypothetical protein,4233,4265,+,BAR_2,PF10455.12,7.5e-61,1.1e-64,1.1e-60,1,285,16,299,16,303,0.94
PTB42746.1,KZ679259.1,hypothetical protein,4233,4265,+,BAR,PF03114.21,2.5e-22,6.3e-25,6.2e-21,6,237,22,301,16,303,0.80
PTB42748.1,KZ679259.1,hypothetical protein,7870,7932,-,WD40,PF00400.35,1.7e-14,0.23,4.5e+03,19,37,21,37,16,62,0.75
PTB42748.1,KZ679259.1,hypothetical protein,7870,7932,-,WD40,PF00400.35,1.7e-14,0.015,3e+02,23,38,105,120,90,120,0.76
PTB42748.1,KZ679259.1,hypothetical protein,7870,7932,-,WD40,PF00400.35,1.7e-14,2.8e-10,5.4e-06,2,38,125,163,124,163,0.86
PTB42748.1,KZ679259.1,hypothetical protein,7870,7932,-,WD40,PF00400.35,1.7e-14,7.9e-08,0.0015,7,37,179,210,172,211,0.84
PTB42748.1,KZ679259.1,hypothetical protein,7870,7932,-,WD40,PF00400.35,1.7e-14,0.00031,6.1,9,38,236,265,223,265,0.74
PTB42748.1,KZ679259.1,hypothetical protein,7870,7932,-,WD40,PF00400.35,1.7e-14,0.004,78,12,31,457,480,445,486,0.62
