ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB35203.1,KZ679278.1,hypothetical protein,322,455,+,CDP-OH_P_transf,PF01066.24,8.4e-26,5.9e-30,1.2e-25,2,144,86,254,85,267,8.7e-01
PTB35204.1,KZ679278.1,hypothetical protein,1913,1929,+,DEAD_2,PF06733.18,6.9e-55,1.1e-58,6.9e-55,1,174,61,244,61,245,9.7e-01
PTB35204.1,KZ679278.1,hypothetical protein,1913,1929,+,DEAD_2,PF06733.18,6.9e-55,1.0e+00,6.8e+03,3,24,249,270,248,281,7.5e-01
PTB35204.1,KZ679278.1,hypothetical protein,1913,1929,+,HBB,PF06777.14,2.7e-47,3.0e-05,2.0e-01,118,162,419,464,414,474,8.3e-01
PTB35204.1,KZ679278.1,hypothetical protein,1913,1929,+,Helicase_C_2,PF13307.9,9.6e-44,8.1e-47,5.3e-43,2,169,514,686,513,687,9.2e-01
PTB35205.1,KZ679278.1,hypothetical protein,7117,8309,-,DDHD,PF02862.20,2.3e-26,2.9e-01,5.7e+03,141,186,222,299,67,337,4.8e-01
PTB35205.1,KZ679278.1,hypothetical protein,7117,8309,-,DDHD,PF02862.20,2.3e-26,2.0e-19,3.9e-15,1,87,789,887,789,915,8.5e-01
PTB35205.1,KZ679278.1,hypothetical protein,7117,8309,-,DDHD,PF02862.20,2.3e-26,1.5e-12,3.0e-08,196,250,932,988,908,991,8.7e-01
PTB35207.1,KZ679278.1,hypothetical protein,11427,11525,-,Yippee-Mis18,PF03226.17,5.6e-16,3.2e-20,6.3e-16,2,91,14,107,13,110,7.8e-01
PTB35208.1,KZ679278.1,hypothetical protein,13025,13805,-,PRP3,PF08572.13,1.1e-70,1.7e-74,1.7e-70,1,222,79,294,79,294,9.2e-01
PTB35208.1,KZ679278.1,hypothetical protein,13025,13805,-,DUF1115,PF06544.15,1.8e-48,1.8e-52,1.8e-48,2,144,318,457,317,457,9.4e-01
PTB35209.1,KZ679278.1,hypothetical protein,14374,14555,+,RNA_pol_Rpb1_5,PF04998.20,3.1e-87,1.6e-90,6.2e-87,1,262,985,1616,985,1621,9.7e-01
PTB35209.1,KZ679278.1,hypothetical protein,14374,14555,+,RNA_pol_Rpb1_4,PF05000.20,3.7e-18,4.0e-21,1.6e-17,16,108,882,978,871,978,8.0e-01
PTB35209.1,KZ679278.1,hypothetical protein,14374,14555,+,RNA_pol_Rpb1_3,PF04983.21,9.5e-34,9.0e-37,3.5e-33,1,157,652,829,652,829,8.8e-01
PTB35209.1,KZ679278.1,hypothetical protein,14374,14555,+,RNA_pol_Rpb1_2,PF00623.23,5.5e-68,3.0e-71,1.2e-67,1,164,469,647,469,649,9.5e-01
PTB35209.1,KZ679278.1,hypothetical protein,14374,14555,+,RNA_pol_Rpb1_1,PF04997.15,2.0e-36,3.6e-39,1.4e-35,2,312,9,467,8,467,8.0e-01
PTB35210.1,KZ679278.1,hypothetical protein,20861,21073,-,Histone,PF00125.27,6.9e-49,3.9e-53,7.7e-49,1,127,1,132,1,132,9.9e-01
PTB35218.1,KZ679278.1,hypothetical protein,41334,42029,-,NAD_binding_10,PF13460.9,5.6e-31,3.7e-35,7.2e-31,1,181,7,217,7,219,7.3e-01
