ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB39085.1,KZ679264.1,hypothetical protein,2748,3851,-,Aa_trans,PF01490.21,2.5e-45,1.4e-49,2.8e-45,33,408,1,365,1,366,0.91
PTB39085.1,KZ679264.1,hypothetical protein,2638,2691,-,Aa_trans,PF01490.21,2.5e-45,1.4e-49,2.8e-45,33,408,1,365,1,366,0.91
PTB39087.1,KZ679264.1,hypothetical protein,11348,11854,-,Oxidored_FMN,PF00724.23,2.6e-27,1.4e-31,2.8e-27,138,240,22,127,3,163,0.87
PTB39088.1,KZ679264.1,hypothetical protein,14442,15386,-,PALP,PF00291.28,9.9e-58,5.7e-62,1.1e-57,3,294,10,298,8,298,0.92
PTB39089.1,KZ679264.1,hypothetical protein,16604,16649,+,GFO_IDH_MocA,PF01408.25,2e-16,4.3e-20,4.2e-16,3,107,4,119,2,126,0.89
PTB39089.1,KZ679264.1,hypothetical protein,16604,16649,+,GFO_IDH_MocA_C,PF02894.20,9.7e-14,7.9e-17,7.7e-13,4,209,152,334,149,336,0.77
PTB39089.1,KZ679264.1,hypothetical protein,16715,17700,+,GFO_IDH_MocA,PF01408.25,2e-16,4.3e-20,4.2e-16,3,107,4,119,2,126,0.89
PTB39089.1,KZ679264.1,hypothetical protein,16715,17700,+,GFO_IDH_MocA_C,PF02894.20,9.7e-14,7.9e-17,7.7e-13,4,209,152,334,149,336,0.77
PTB39090.1,KZ679264.1,hypothetical protein,18978,19002,+,Sugar_tr,PF00083.27,3e-90,3.9e-94,3.9e-90,4,452,13,468,10,468,0.88
PTB39090.1,KZ679264.1,hypothetical protein,18978,19002,+,MFS_1,PF07690.19,1.5e-23,1.7e-21,1.7e-17,4,227,17,296,9,314,0.74
PTB39090.1,KZ679264.1,hypothetical protein,18978,19002,+,MFS_1,PF07690.19,1.5e-23,5.4e-09,5.3e-05,20,185,276,464,258,492,0.78
PTB39090.1,KZ679264.1,hypothetical protein,19089,19505,+,Sugar_tr,PF00083.27,3e-90,3.9e-94,3.9e-90,4,452,13,468,10,468,0.88
