ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB45914.1,KZ679256.1,hypothetical protein,13482,13718,-,MFS_1,PF07690.19,4.8e-30,2.4e-34,4.8e-30,2,353,54,419,53,419,8.5e-01
PTB45914.1,KZ679256.1,hypothetical protein,13482,13718,-,MFS_1,PF07690.19,4.8e-30,1.1e-01,2.1e+03,95,113,439,457,433,470,4.6e-01
PTB45916.1,KZ679256.1,hypothetical protein,16369,16686,+,Amidase,PF01425.24,2.8e-94,2.0e-98,4.0e-94,1,445,91,536,91,537,8.5e-01
PTB45919.1,KZ679256.1,hypothetical protein,24662,25707,+,HET,PF06985.14,5.0e-36,1.1e-39,2.1e-35,1,146,101,250,101,250,9.0e-01
PTB45919.1,KZ679256.1,hypothetical protein,24662,25707,+,HET,PF06985.14,5.0e-36,6.6e-02,1.3e+03,46,61,575,590,532,594,8.6e-01
PTB45920.1,KZ679256.1,hypothetical protein,27893,28018,-,Bac_rhodopsin,PF01036.21,1.3e-17,8.3e-22,1.6e-17,6,217,30,241,26,247,8.9e-01
PTB45922.1,KZ679256.1,glycoside hydrolase family 93 protein,32371,33065,+,BNR_2,PF13088.9,2.5e-12,6.2e-13,1.2e-08,76,256,67,267,42,281,7.6e-01
PTB45923.1,KZ679256.1,hypothetical protein,35188,35358,-,MFS_1,PF07690.19,2.9e-39,2.0e-42,2.0e-38,1,352,56,453,56,454,9.0e-01
PTB45923.1,KZ679256.1,hypothetical protein,35188,35358,-,MFS_1,PF07690.19,2.9e-39,8.6e-02,8.5e+02,148,172,515,537,507,552,5.7e-01
PTB45926.1,KZ679256.1,hypothetical protein,49009,49660,-,MFS_1,PF07690.19,4.0e-42,2.0e-46,4.0e-42,3,352,85,470,83,471,8.1e-01
PTB45927.1,KZ679256.1,hypothetical protein,52120,52261,-,FSH1,PF03959.16,5.9e-29,6.6e-33,1.3e-28,6,208,2,255,1,259,9.3e-01
PTB45929.1,KZ679256.1,hypothetical protein,54624,55412,-,ADH_N_2,PF16884.8,2.2e-12,5.8e-16,5.7e-12,19,103,27,114,9,118,8.3e-01
PTB45929.1,KZ679256.1,hypothetical protein,54624,55412,-,ADH_zinc_N,PF00107.29,8.6e-22,1.7e-25,1.7e-21,2,126,176,306,175,310,8.9e-01
PTB45930.1,KZ679256.1,hypothetical protein,57746,57850,-,Cys_Met_Meta_PP,PF01053.23,3.2e-139,1.8e-143,3.6e-139,1,382,10,429,10,429,9.8e-01
PTB45931.1,KZ679256.1,hypothetical protein,59368,59605,+,AMP-binding,PF00501.31,3.2e-12,2.5e-15,1.7e-11,3,239,21,243,19,257,7.7e-01
PTB45931.1,KZ679256.1,hypothetical protein,59368,59605,+,AMP-binding,PF00501.31,3.2e-12,4.8e-02,3.2e+02,304,332,269,295,242,314,7.0e-01
PTB45931.1,KZ679256.1,hypothetical protein,59368,59605,+,NAD_binding_4,PF07993.15,3.4e-30,7.6e-34,5.0e-30,1,257,610,842,610,842,8.4e-01
PTB45932.1,KZ679256.1,hypothetical protein,64522,64609,+,FMN_dh,PF01070.21,2.0e-107,1.3e-111,2.5e-107,3,347,22,355,20,356,9.2e-01
PTB45934.1,KZ679256.1,hypothetical protein,79703,80087,+,KR,PF08659.13,2.7e-60,4.5e-63,9.8e-60,1,178,2022,2198,2022,2200,9.8e-01
PTB45934.1,KZ679256.1,hypothetical protein,79703,80087,+,ADH_zinc_N_2,PF13602.9,3.5e-16,1.2e-18,2.6e-15,5,133,1862,1998,1860,1998,8.0e-01
PTB45934.1,KZ679256.1,hypothetical protein,79703,80087,+,ADH_zinc_N_2,PF13602.9,3.5e-16,9.0e+00,2.0e+04,69,106,1627,1663,1610,1669,6.5e-01
PTB45934.1,KZ679256.1,hypothetical protein,79703,80087,+,KR,PF08659.13,2.7e-60,2.6e+00,5.6e+03,32,73,1488,1530,1475,1533,7.3e-01
PTB45934.1,KZ679256.1,hypothetical protein,79703,80087,+,Acyl_transf_1,PF00698.24,4.5e-47,7.2e-50,1.6e-46,1,285,559,867,559,901,8.2e-01
PTB45934.1,KZ679256.1,hypothetical protein,79703,80087,+,KAsynt_C_assoc,PF16197.8,9.7e-17,1.1e-19,2.5e-16,2,111,399,529,399,530,8.9e-01
PTB45934.1,KZ679256.1,hypothetical protein,79703,80087,+,Ketoacyl-synt_C,PF02801.25,7.6e-32,7.7e-35,1.7e-31,2,118,281,395,280,396,9.8e-01
PTB45934.1,KZ679256.1,hypothetical protein,79703,80087,+,ketoacyl-synt,PF00109.29,5.3e-62,5.5e-65,1.2e-61,2,252,24,271,23,272,9.1e-01
PTB45934.1,KZ679256.1,hypothetical protein,79703,80087,+,PS-DH,PF14765.9,2.7e-42,2.2e-45,4.8e-42,2,277,963,1253,962,1272,8.5e-01
PTB45939.1,KZ679256.1,hypothetical protein,98175,98215,+,adh_short,PF00106.28,1.1e-40,1.5e-44,1.5e-40,1,189,8,190,8,196,9.5e-01
PTB45940.1,KZ679256.1,hypothetical protein,104556,104714,-,ABC_membrane,PF00664.26,1.9e-89,1.2e-48,7.7e-45,3,256,69,330,67,346,9.5e-01
PTB45940.1,KZ679256.1,hypothetical protein,104556,104714,-,ABC_tran,PF00005.30,4.2e-63,1.6e-32,1.1e-28,1,137,386,560,386,560,9.1e-01
PTB45940.1,KZ679256.1,hypothetical protein,104556,104714,-,ABC_membrane,PF00664.26,1.9e-89,3.5e-48,2.3e-44,1,270,700,970,700,973,9.6e-01
PTB45940.1,KZ679256.1,hypothetical protein,104556,104714,-,ABC_tran,PF00005.30,4.2e-63,5.0e-35,3.3e-31,2,137,1041,1187,1040,1187,8.6e-01
