ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
PTB42746.1,KZ679259.1,hypothetical protein,2980,3011,+,BAR_2,PF10455.12,7.5e-61,1.1e-64,1.1e-60,1,285,16,299,16,303,9.4e-01
PTB42748.1,KZ679259.1,hypothetical protein,7870,7932,-,WD40,PF00400.35,1.7e-14,2.3e-01,4.5e+03,19,37,21,37,16,62,7.5e-01
PTB42748.1,KZ679259.1,hypothetical protein,7870,7932,-,WD40,PF00400.35,1.7e-14,1.5e-02,3.0e+02,23,38,105,120,90,120,7.6e-01
PTB42748.1,KZ679259.1,hypothetical protein,7870,7932,-,WD40,PF00400.35,1.7e-14,2.8e-10,5.4e-06,2,38,125,163,124,163,8.6e-01
PTB42748.1,KZ679259.1,hypothetical protein,7870,7932,-,WD40,PF00400.35,1.7e-14,7.9e-08,1.5e-03,7,37,179,210,172,211,8.4e-01
PTB42748.1,KZ679259.1,hypothetical protein,7870,7932,-,WD40,PF00400.35,1.7e-14,3.1e-04,6.1e+00,9,38,236,265,223,265,7.4e-01
PTB42748.1,KZ679259.1,hypothetical protein,7870,7932,-,WD40,PF00400.35,1.7e-14,4.0e-03,7.8e+01,12,31,457,480,445,486,6.2e-01
PTB42749.1,KZ679259.1,hypothetical protein,11615,11647,-,DNA_mis_repair,PF01119.22,9.8e-19,5.2e-22,5.1e-18,15,117,252,355,242,357,9.0e-01
PTB42749.1,KZ679259.1,hypothetical protein,11615,11647,-,DNA_mis_repair,PF01119.22,9.8e-19,9.0e-01,8.9e+03,8,39,630,663,624,667,6.5e-01
PTB42749.1,KZ679259.1,hypothetical protein,11615,11647,-,DNA_mis_repair,PF01119.22,9.8e-19,5.4e-01,5.3e+03,5,38,701,734,699,739,8.5e-01
PTB42749.1,KZ679259.1,hypothetical protein,11615,11647,-,MutL_C,PF08676.14,1.4e-24,3.4e-28,3.3e-24,5,144,735,894,732,896,9.1e-01
PTB42750.1,KZ679259.1,hypothetical protein,12339,12844,-,ETC_C1_NDUFA5,PF04716.17,1.2e-26,4.1e-29,8.1e-25,1,66,22,93,22,94,9.7e-01
